 (),# SMs (SM),# TPCs (),data_type,encoding,end_ec,end_vbw,kernel,n_cols,n_vecs,patcher,sample_run,start_ec,start_vbw,unpacker,unpack_n_values,unpack_n_vectors,Achieved Active Warps Per SM (warp),Achieved Occupancy (%),Average DRAM Active Cycles (cycle),Average L1 Active Cycles (cycle),Average L2 Active Cycles (cycle),Average SM Active Cycles (cycle),Average SMSP Active Cycles (cycle),Block Limit Registers (block),Block Limit Shared Mem (block),Block Limit SM (block),Block Limit Warps (block),Block Size,Block Size (),Compute (SM) Throughput (%),Driver Shared Memory Per Block (byte/block),Duration (ns),Dynamic Shared Memory Per Block (byte/block),DRAM Frequency (hz),DRAM Throughput (%),Elapsed Cycles (cycle),Enabled TPC IDs (),Function Cache Configuration (),Grid Size,Grid Size (),ID,Kernel Name,L1/TEX Cache Throughput (%),L2 Cache Throughput (%),Memory Throughput (%),Registers Per Thread (register/thread),Shared Memory Configuration Size (byte),Stack Size (),Static Shared Memory Per Block (byte/block),SM Active Cycles (cycle),SM Frequency (hz),Theoretical Active Warps per SM (warp),Theoretical Occupancy (%),Threads (thread),Total DRAM Elapsed Cycles (cycle),Total L1 Elapsed Cycles (cycle),Total L2 Elapsed Cycles (cycle),Total SM Elapsed Cycles (cycle),Total SMSP Elapsed Cycles (cycle),Uses Green Context (),Waves Per SM ()
"",80,40,f32,ALP,20,8,query_multi_column,6,102400,prefetch_all_branchless,5,20,3,old_fls,32,1,7.96,12.43,6390845.84,16335802.43,12939842.12,16335802.43,16273030.26,4,32,32,32,"(64, 1, 1)",64,11.19,0,12499040,0,877589318.86,58.26,16354020,all,CachePreferNone,"(51200, 1, 1)",51200,29,"void query_multi_column<float, 1, 32, ALPDecompressor<float, 1, BitUnpackerOldFls<float, 1, 32, ALPFunctor<float, 1>>, PrefetchAllBranchlessALPExceptionPatcher<float, 1, 32>, ALPExtendedColumn<float>>, ALPExtendedColumn<float>>(T5, T5, T5, T5, T5, T5, T1, bool *)",22.07,23.04,58.26,255,0,1120,0,16335802.43,1307623932.18,8,12.50,3276800,351008768,1305185284,996631104,1305185284,5220741136,0,160
"",80,40,f32,ALP,20,8,query_multi_column,7,102400,prefetch_all_branchless,1,20,3,old_fls,32,1,7.98,12.47,9422887.06,24701901.35,18331613.81,24701901.35,24666582.88,4,32,32,32,"(64, 1, 1)",64,8.73,0,18884224,0,878064144.97,56.83,24715539,all,CachePreferNone,"(51200, 1, 1)",51200,30,"void query_multi_column<float, 1, 32, ALPDecompressor<float, 1, BitUnpackerOldFls<float, 1, 32, ALPFunctor<float, 1>>, PrefetchAllBranchlessALPExceptionPatcher<float, 1, 32>, ALPExtendedColumn<float>>, ALPExtendedColumn<float>>(T5, T5, T5, T5, T5, T5, T5, T1, bool *)",21.05,22.01,56.83,255,0,1568,0,24701901.35,1307800521.75,8,12.50,3276800,530609920,1977736636,1505253376,1977736636,7910946544,0,160
"",80,40,f32,ALP,20,8,query_multi_column,7,102400,prefetch_all_branchless,2,20,3,old_fls,32,1,7.98,12.47,9424375.44,24727018.40,18385852.80,24727018.40,24682955.80,4,32,32,32,"(64, 1, 1)",64,8.75,0,18914784,0,877576397.38,56.78,24755383,all,CachePreferNone,"(51200, 1, 1)",51200,31,"void query_multi_column<float, 1, 32, ALPDecompressor<float, 1, BitUnpackerOldFls<float, 1, 32, ALPFunctor<float, 1>>, PrefetchAllBranchlessALPExceptionPatcher<float, 1, 32>, ALPExtendedColumn<float>>, ALPExtendedColumn<float>>(T5, T5, T5, T5, T5, T5, T5, T1, bool *)",21.08,21.98,56.78,255,0,1568,0,24727018.40,1307820714.91,8,12.50,3276800,531173376,1975178556,1507595072,1975178556,7900714224,0,160
"",80,40,f32,ALP,20,8,query_multi_column,7,102400,prefetch_all_branchless,3,20,3,old_fls,32,1,7.98,12.47,9423425.03,24680321.48,18360063.62,24680321.48,24673120.87,4,32,32,32,"(64, 1, 1)",64,8.74,0,18902304,0,875697692.73,56.93,24746777,all,CachePreferNone,"(51200, 1, 1)",51200,32,"void query_multi_column<float, 1, 32, ALPDecompressor<float, 1, BitUnpackerOldFls<float, 1, 32, ALPFunctor<float, 1>>, PrefetchAllBranchlessALPExceptionPatcher<float, 1, 32>, ALPExtendedColumn<float>>, ALPExtendedColumn<float>>(T5, T5, T5, T5, T5, T5, T5, T1, bool *)",21.06,21.93,56.93,255,0,1568,0,24680321.48,1308990269.12,8,12.50,3276800,529686528,1977156966,1510693888,1977156966,7908627864,0,160
"",80,40,f32,ALP,20,8,query_multi_column,7,102400,prefetch_all_branchless,4,20,3,old_fls,32,1,7.98,12.47,9423894.47,24717063.75,18360738.20,24717063.75,24665115.32,4,32,32,32,"(64, 1, 1)",64,8.73,0,18870368,0,878515140.78,56.85,24705233,all,CachePreferNone,"(51200, 1, 1)",51200,33,"void query_multi_column<float, 1, 32, ALPDecompressor<float, 1, BitUnpackerOldFls<float, 1, 32, ALPFunctor<float, 1>>, PrefetchAllBranchlessALPExceptionPatcher<float, 1, 32>, ALPExtendedColumn<float>>, ALPExtendedColumn<float>>(T5, T5, T5, T5, T5, T5, T5, T1, bool *)",21.04,21.97,56.85,255,0,1568,0,24717063.75,1308998081.01,8,12.50,3276800,530492928,1978687392,1508178688,1978687392,7914749568,0,160
"",80,40,f32,ALP,20,8,query_multi_column,7,102400,prefetch_all_branchless,5,20,3,old_fls,32,1,7.98,12.47,9423756.25,24658472.16,18354984.92,24658472.16,24663004.57,4,32,32,32,"(64, 1, 1)",64,8.74,0,18877760,0,876064956.86,56.98,24714881,all,CachePreferNone,"(51200, 1, 1)",51200,34,"void query_multi_column<float, 1, 32, ALPDecompressor<float, 1, BitUnpackerOldFls<float, 1, 32, ALPFunctor<float, 1>>, PrefetchAllBranchlessALPExceptionPatcher<float, 1, 32>, ALPExtendedColumn<float>>, ALPExtendedColumn<float>>(T5, T5, T5, T5, T5, T5, T5, T1, bool *)",21.05,21.96,56.98,255,0,1568,0,24658472.16,1308977097.92,8,12.50,3276800,529220608,1977661838,1508678400,1977661838,7910647352,0,160
"",80,40,f32,ALP,20,8,query_multi_column,8,102400,prefetch_all_branchless,1,20,3,old_fls,32,1,7.98,12.47,12803584.94,31312552.51,24034419.84,31312552.51,31249386.15,4,32,32,32,"(64, 1, 1)",64,8.01,0,23921632,0,877505347.46,60.99,31328826,all,CachePreferNone,"(51200, 1, 1)",51200,35,"void query_multi_column<float, 1, 32, ALPDecompressor<float, 1, BitUnpackerOldFls<float, 1, 32, ALPFunctor<float, 1>>, PrefetchAllBranchlessALPExceptionPatcher<float, 1, 32>, ALPExtendedColumn<float>>, ALPExtendedColumn<float>>(T5, T5, T5, T5, T5, T5, T5, T5, T1, bool *)",22.07,23.04,60.99,255,0,2064,0,31312552.51,1309430699.93,8,12.50,3276800,671723520,2505982900,1912478400,2505982900,10023931600,0,160
"",80,40,f32,ALP,20,8,query_multi_column,8,102400,prefetch_all_branchless,2,20,3,old_fls,32,1,7.98,12.47,12804296.72,31329062.98,24032440.84,31329062.98,31279533.64,4,32,32,32,"(64, 1, 1)",64,8.00,0,23928992,0,877702830.11,60.97,31338194,all,CachePreferNone,"(51200, 1, 1)",51200,36,"void query_multi_column<float, 1, 32, ALPDecompressor<float, 1, BitUnpackerOldFls<float, 1, 32, ALPFunctor<float, 1>>, PrefetchAllBranchlessALPExceptionPatcher<float, 1, 32>, ALPExtendedColumn<float>>, ALPExtendedColumn<float>>(T5, T5, T5, T5, T5, T5, T5, T5, T1, bool *)",22.06,23.03,60.97,255,0,2064,0,31329062.98,1309414774.62,8,12.50,3276800,672081408,2507344856,1913101504,2507344856,10029379424,0,160
"",80,40,f32,ALP,20,8,query_multi_column,8,102400,prefetch_all_branchless,3,20,3,old_fls,32,1,7.98,12.47,12804019.88,31303261.34,24039334.44,31303261.34,31282922.58,4,32,32,32,"(64, 1, 1)",64,8.01,0,23956736,0,875922997.19,61.02,31375229,all,CachePreferNone,"(51200, 1, 1)",51200,37,"void query_multi_column<float, 1, 32, ALPDecompressor<float, 1, BitUnpackerOldFls<float, 1, 32, ALPFunctor<float, 1>>, PrefetchAllBranchlessALPExceptionPatcher<float, 1, 32>, ALPExtendedColumn<float>>, ALPExtendedColumn<float>>(T5, T5, T5, T5, T5, T5, T5, T5, T1, bool *)",22.07,23.01,61.02,255,0,2064,0,31303261.34,1309427656.03,8,12.50,3276800,671496192,2506214546,1915311360,2506214546,10024858184,0,160
"",80,40,f32,ALP,20,8,query_multi_column,8,102400,prefetch_all_branchless,4,20,3,old_fls,32,1,7.98,12.47,12802620.09,31291706.23,24035515.70,31291706.23,31251763.66,4,32,32,32,"(64, 1, 1)",64,8.01,0,23919488,0,877014758.84,61.03,31325950,all,CachePreferNone,"(51200, 1, 1)",51200,38,"void query_multi_column<float, 1, 32, ALPDecompressor<float, 1, BitUnpackerOldFls<float, 1, 32, ALPFunctor<float, 1>>, PrefetchAllBranchlessALPExceptionPatcher<float, 1, 32>, ALPExtendedColumn<float>>, ALPExtendedColumn<float>>(T5, T5, T5, T5, T5, T5, T5, T5, T1, bool *)",22.07,23.04,61.03,255,0,2064,0,31291706.23,1309412921.66,8,12.50,3276800,671287808,2506133446,1912355584,2506133446,10024533784,0,160
"",80,40,f32,ALP,20,8,query_multi_column,8,102400,prefetch_all_branchless,5,20,3,old_fls,32,1,7.98,12.47,12803752.41,31291625.79,23972804.42,31291625.79,31285512.67,4,32,32,32,"(64, 1, 1)",64,8.01,0,23951200,0,876536791.48,60.99,31356232,all,CachePreferNone,"(51200, 1, 1)",51200,39,"void query_multi_column<float, 1, 32, ALPDecompressor<float, 1, BitUnpackerOldFls<float, 1, 32, ALPFunctor<float, 1>>, PrefetchAllBranchlessALPExceptionPatcher<float, 1, 32>, ALPExtendedColumn<float>>, ALPExtendedColumn<float>>(T5, T5, T5, T5, T5, T5, T5, T5, T1, bool *)",22.07,23.07,60.99,255,0,2064,0,31291625.79,1308417859.37,8,12.50,3276800,671811456,2505782026,1910513664,2505782026,10023128104,0,160
"",80,40,f32,ALP,20,8,query_multi_column,9,102400,prefetch_all_branchless,1,20,3,old_fls,32,1,7.96,12.44,16522907.44,38909591.14,30488477.70,38909591.14,38806857.14,4,32,32,32,"(64, 1, 1)",64,7.34,0,29748416,0,877306005.13,63.31,38952538,all,CachePreferNone,"(51200, 1, 1)",51200,40,"void query_multi_column<float, 1, 32, ALPDecompressor<float, 1, BitUnpackerOldFls<float, 1, 32, ALPFunctor<float, 1>>, PrefetchAllBranchlessALPExceptionPatcher<float, 1, 32>, ALPExtendedColumn<float>>, ALPExtendedColumn<float>>(T5, T5, T5, T5, T5, T5, T5, T5, T5, T1, bool *)",22.43,23.56,63.31,255,0,2560,0,38909591.14,1308579466.33,8,12.50,3276800,835150848,3112537074,2372552896,3112537074,12450148296,0,160
"",80,40,f32,ALP,20,8,query_multi_column,9,102400,prefetch_all_branchless,2,20,3,old_fls,32,1,7.96,12.44,16523195.78,38888476.56,30519280.45,38888476.56,38812166.64,4,32,32,32,"(64, 1, 1)",64,7.33,0,29740288,0,877109461.75,63.34,38915104,all,CachePreferNone,"(51200, 1, 1)",51200,41,"void query_multi_column<float, 1, 32, ALPDecompressor<float, 1, BitUnpackerOldFls<float, 1, 32, ALPFunctor<float, 1>>, PrefetchAllBranchlessALPExceptionPatcher<float, 1, 32>, ALPExtendedColumn<float>>, ALPExtendedColumn<float>>(T5, T5, T5, T5, T5, T5, T5, T5, T5, T1, bool *)",22.42,23.72,63.34,255,0,2560,0,38888476.56,1304897843.18,8,12.50,3276800,834735616,3113924596,2356360576,3113924596,12455698384,0,160
"",80,40,f32,ALP,20,8,query_multi_column,9,102400,prefetch_all_branchless,3,20,3,old_fls,32,1,7.96,12.44,16523078.56,38891712.49,30516029.31,38891712.49,38796021.52,4,32,32,32,"(64, 1, 1)",64,7.33,0,29733952,0,877264482.03,63.34,38933035,all,CachePreferNone,"(51200, 1, 1)",51200,42,"void query_multi_column<float, 1, 32, ALPDecompressor<float, 1, BitUnpackerOldFls<float, 1, 32, ALPFunctor<float, 1>>, PrefetchAllBranchlessALPExceptionPatcher<float, 1, 32>, ALPExtendedColumn<float>>, ALPExtendedColumn<float>>(T5, T5, T5, T5, T5, T5, T5, T5, T5, T1, bool *)",22.42,23.56,63.34,255,0,2560,0,38891712.49,1308608887.02,8,12.50,3276800,834705280,3113625044,2372131008,3113625044,12454500176,0,160
"",80,40,f32,ALP,20,8,query_multi_column,9,102400,prefetch_all_branchless,4,20,3,old_fls,32,1,7.96,12.44,16520779.53,38900246.23,30488215.67,38900246.23,38809348.61,4,32,32,32,"(64, 1, 1)",64,7.33,0,29733312,0,877487445.73,63.32,38931550,all,CachePreferNone,"(51200, 1, 1)",51200,43,"void query_multi_column<float, 1, 32, ALPDecompressor<float, 1, BitUnpackerOldFls<float, 1, 32, ALPFunctor<float, 1>>, PrefetchAllBranchlessALPExceptionPatcher<float, 1, 32>, ALPExtendedColumn<float>>, ALPExtendedColumn<float>>(T5, T5, T5, T5, T5, T5, T5, T5, T5, T1, bool *)",22.42,23.56,63.32,255,0,2560,0,38900246.23,1308579010.64,8,12.50,3276800,834899456,3113734082,2371452480,3113734082,12454936328,0,160
"",80,40,f32,ALP,20,8,query_multi_column,9,102400,prefetch_all_branchless,5,20,3,old_fls,32,1,7.96,12.44,16524876.34,38907130.21,30463224.23,38907130.21,38827292.62,4,32,32,32,"(64, 1, 1)",64,7.34,0,29739072,0,877496648.18,63.32,38940358,all,CachePreferNone,"(51200, 1, 1)",51200,44,"void query_multi_column<float, 1, 32, ALPDecompressor<float, 1, BitUnpackerOldFls<float, 1, 32, ALPFunctor<float, 1>>, PrefetchAllBranchlessALPExceptionPatcher<float, 1, 32>, ALPExtendedColumn<float>>, ALPExtendedColumn<float>>(T5, T5, T5, T5, T5, T5, T5, T5, T5, T1, bool *)",22.44,23.57,63.32,255,0,2560,0,38907130.21,1308572663.82,8,12.50,3276800,835069952,3111596270,2372069504,3111596270,12446385080,0,160
"",80,40,f32,ALP,20,8,query_multi_column,10,102400,prefetch_all_branchless,1,20,3,old_fls,32,1,7.93,12.39,20641082.62,46487080.39,38099740.94,46487080.39,46382612.94,4,32,32,32,"(64, 1, 1)",64,6.88,0,35522400,0,877379456.34,66.23,46525424,all,CachePreferNone,"(51200, 1, 1)",51200,45,"void query_multi_column<float, 1, 32, ALPDecompressor<float, 1, BitUnpackerOldFls<float, 1, 32, ALPFunctor<float, 1>>, PrefetchAllBranchlessALPExceptionPatcher<float, 1, 32>, ALPExtendedColumn<float>>, ALPExtendedColumn<float>>(T5, T5, T5, T5, T5, T5, T5, T5, T5, T5, T1, bool *)",23.19,24.58,66.23,255,0,3040,0,46487080.39,1309048234.35,8,12.50,3276800,997331968,3720694598,2834183552,3720694598,14882778392,0,160
"",80,40,f32,ALP,20,8,query_multi_column,10,102400,prefetch_all_branchless,2,20,3,old_fls,32,1,7.93,12.39,20637261.44,46540617,38044188.78,46540617,46355610.85,4,32,32,32,"(64, 1, 1)",64,6.87,0,35512256,0,878651471.76,66.14,46511686,all,CachePreferNone,"(51200, 1, 1)",51200,46,"void query_multi_column<float, 1, 32, ALPDecompressor<float, 1, BitUnpackerOldFls<float, 1, 32, ALPFunctor<float, 1>>, PrefetchAllBranchlessALPExceptionPatcher<float, 1, 32>, ALPExtendedColumn<float>>, ALPExtendedColumn<float>>(T5, T5, T5, T5, T5, T5, T5, T5, T5, T5, T1, bool *)",23.17,24.58,66.14,255,0,3040,0,46540617,1309036876.36,8,12.50,3276800,998492672,3721942432,2833606016,3721942432,14887769728,0,160
"",80,40,f32,ALP,20,8,query_multi_column,10,102400,prefetch_all_branchless,3,20,3,old_fls,32,1,7.93,12.39,20636163.31,46555773.02,38073352.50,46555773.02,46361642.31,4,32,32,32,"(64, 1, 1)",64,6.87,0,35569312,0,877536681.06,66.11,46586344,all,CachePreferNone,"(51200, 1, 1)",51200,47,"void query_multi_column<float, 1, 32, ALPDecompressor<float, 1, BitUnpackerOldFls<float, 1, 32, ALPFunctor<float, 1>>, PrefetchAllBranchlessALPExceptionPatcher<float, 1, 32>, ALPExtendedColumn<float>>, ALPExtendedColumn<float>>(T5, T5, T5, T5, T5, T5, T5, T5, T5, T5, T1, bool *)",23.16,24.54,66.11,255,0,3040,0,46555773.02,1308990645.27,8,12.50,3276800,998828032,3722855038,2837341632,3722855038,14891420152,0,160
"",80,40,f32,ALP,20,8,query_multi_column,10,102400,prefetch_all_branchless,4,20,3,old_fls,32,1,7.93,12.39,20637859.69,46481332.83,38047091.80,46481332.83,46335928.99,4,32,32,32,"(64, 1, 1)",64,6.88,0,35519712,0,877342699.18,66.23,46521950,all,CachePreferNone,"(51200, 1, 1)",51200,48,"void query_multi_column<float, 1, 32, ALPDecompressor<float, 1, BitUnpackerOldFls<float, 1, 32, ALPFunctor<float, 1>>, PrefetchAllBranchlessALPExceptionPatcher<float, 1, 32>, ALPExtendedColumn<float>>, ALPExtendedColumn<float>>(T5, T5, T5, T5, T5, T5, T5, T5, T5, T5, T1, bool *)",23.20,24.57,66.23,255,0,3040,0,46481332.83,1309101600.64,8,12.50,3276800,997214720,3717445138,2834858496,3717445138,14869780552,0,160
"",80,40,f32,ALP,20,8,query_multi_column,10,102400,prefetch_all_branchless,5,20,3,old_fls,32,1,7.93,12.39,20640603.50,46467682.33,38081011.28,46467682.33,46360972.68,4,32,32,32,"(64, 1, 1)",64,6.88,0,35540704,0,876542681.88,66.26,46547734,all,CachePreferNone,"(51200, 1, 1)",51200,49,"void query_multi_column<float, 1, 32, ALPDecompressor<float, 1, BitUnpackerOldFls<float, 1, 32, ALPFunctor<float, 1>>, PrefetchAllBranchlessALPExceptionPatcher<float, 1, 32>, ALPExtendedColumn<float>>, ALPExtendedColumn<float>>(T5, T5, T5, T5, T5, T5, T5, T5, T5, T5, T1, bool *)",23.18,24.57,66.26,255,0,3040,0,46467682.33,1309104067.46,8,12.50,3276800,996894208,3721069980,2834852736,3721069980,14884279920,0,160
"",80,40,u64,FFOR,0,64,query_multi_column,1,102400,none,1,0,0,stateful_branchless,1,4,52.45,81.96,1704.16,326097.14,18789.72,326097.14,325437.07,32,32,32,32,"(64, 1, 1)",64,83.58,0,255968,0,878609826.23,0.76,335641,all,CachePreferNone,"(6400, 1, 1)",6400,0,"void query_multi_column<unsigned long, 4, 1, FFORDecompressor<unsigned long, 4, BitUnpackerStatefulBranchless<unsigned long, 4, 1, FFORFunctor<unsigned long, 4>>, FFORColumn<unsigned long>>, FFORColumn<unsigned long>>(T5, T1, bool *)",50.91,0.30,49.57,32,0,1024,0,326097.14,1309805001.67,64,100,409600,7196672,26791956,20427904,26791956,107167824,0,2.50
"",80,40,u64,FFOR,0,64,query_multi_column,1,102400,none,2,0,0,stateful_branchless,1,4,52.58,82.16,1704.16,326222.01,19861.25,326222.01,325254.83,32,32,32,32,"(64, 1, 1)",64,83.66,0,256320,0,875983146.07,0.76,336169,all,CachePreferNone,"(6400, 1, 1)",6400,1,"void query_multi_column<unsigned long, 4, 1, FFORDecompressor<unsigned long, 4, BitUnpackerStatefulBranchless<unsigned long, 4, 1, FFORFunctor<unsigned long, 4>>, FFORColumn<unsigned long>>, FFORColumn<unsigned long>>(T5, T1, bool *)",50.89,0.30,49.62,32,0,1024,0,326222.01,1309960205.99,64,100,409600,7185024,26767830,20450752,26767830,107071320,0,2.50
"",80,40,u64,FFOR,0,64,query_multi_column,1,102400,none,3,0,0,stateful_branchless,1,4,52.05,81.33,1704.16,326480.59,20579.67,326480.59,325401.20,32,32,32,32,"(64, 1, 1)",64,83.73,0,255808,0,875656742.56,0.76,335446,all,CachePreferNone,"(6400, 1, 1)",6400,2,"void query_multi_column<unsigned long, 4, 1, FFORDecompressor<unsigned long, 4, BitUnpackerStatefulBranchless<unsigned long, 4, 1, FFORFunctor<unsigned long, 4>>, FFORColumn<unsigned long>>, FFORColumn<unsigned long>>(T5, T1, bool *)",50.85,0.30,49.66,32,0,1024,0,326480.59,1309908863.94,64,100,409600,7168000,26745350,20423040,26745350,106981400,0,2.50
"",80,40,u64,FFOR,0,64,query_multi_column,1,102400,none,4,0,0,stateful_branchless,1,4,52.67,82.29,1704.16,324778.29,19346.25,324778.29,325171.90,32,32,32,32,"(64, 1, 1)",64,83.28,0,256544,0,874251590.37,0.76,336403,all,CachePreferNone,"(6400, 1, 1)",6400,3,"void query_multi_column<unsigned long, 4, 1, FFORDecompressor<unsigned long, 4, BitUnpackerStatefulBranchless<unsigned long, 4, 1, FFORFunctor<unsigned long, 4>>, FFORColumn<unsigned long>>, FFORColumn<unsigned long>>(T5, T1, bool *)",51.12,0.30,49.39,32,0,1024,0,324778.29,1309810402.89,64,100,409600,7177088,26891054,20468992,26891054,107564216,0,2.50
"",80,40,u64,FFOR,0,64,query_multi_column,1,102400,none,5,0,0,stateful_branchless,1,4,52.50,82.03,1704.16,325556.46,20251.58,325556.46,325214.50,32,32,32,32,"(64, 1, 1)",64,83.48,0,261120,0,841911764.71,0.78,342335,all,CachePreferNone,"(6400, 1, 1)",6400,4,"void query_multi_column<unsigned long, 4, 1, FFORDecompressor<unsigned long, 4, BitUnpackerStatefulBranchless<unsigned long, 4, 1, FFORFunctor<unsigned long, 4>>, FFORColumn<unsigned long>>, FFORColumn<unsigned long>>(T5, T1, bool *)",51.00,0.29,49.51,32,0,1024,0,325556.46,1309661585.99,64,100,409600,7034880,26825714,20843456,26825714,107302856,0,2.50
"",80,40,u64,FFOR,0,64,query_multi_column,2,102400,none,1,0,0,stateful_branchless,1,4,32.01,50.02,3405.84,646783.93,61001.48,646783.93,647499.79,18,32,32,32,"(64, 1, 1)",64,84.27,0,508256,0,873481080.40,0.77,666699,all,CachePreferNone,"(6400, 1, 1)",6400,5,"void query_multi_column<unsigned long, 4, 1, FFORDecompressor<unsigned long, 4, BitUnpackerStatefulBranchless<unsigned long, 4, 1, FFORFunctor<unsigned long, 4>>, FFORColumn<unsigned long>>, FFORColumn<unsigned long>>(T5, T5, T1, bool *)",51.27,0.29,49.94,56,0,1024,0,646783.93,1311053878.36,36,56.25,409600,14206464,53124746,40628992,53124746,212498984,0,4.44
"",80,40,u64,FFOR,0,64,query_multi_column,2,102400,none,2,0,0,stateful_branchless,1,4,32.66,51.03,3405.84,646182.75,59029.09,646182.75,646176.93,18,32,32,32,"(64, 1, 1)",64,84.39,0,506528,0,876239813.00,0.77,664481,all,CachePreferNone,"(6400, 1, 1)",6400,6,"void query_multi_column<unsigned long, 4, 1, FFORDecompressor<unsigned long, 4, BitUnpackerStatefulBranchless<unsigned long, 4, 1, FFORFunctor<unsigned long, 4>>, FFORColumn<unsigned long>>, FFORColumn<unsigned long>>(T5, T5, T1, bool *)",51.32,0.29,50.01,56,0,1024,0,646182.75,1310993008.61,36,56.25,409600,14202880,53048140,40495936,53048140,212192560,0,4.44
"",80,40,u64,FFOR,0,64,query_multi_column,2,102400,none,3,0,0,stateful_branchless,1,4,32.86,51.34,3404.59,646142.15,60749.47,646142.15,646842.30,18,32,32,32,"(64, 1, 1)",64,84.22,0,495776,0,877565674.82,0.78,650468,all,CachePreferNone,"(6400, 1, 1)",6400,7,"void query_multi_column<unsigned long, 4, 1, FFORDecompressor<unsigned long, 4, BitUnpackerStatefulBranchless<unsigned long, 4, 1, FFORFunctor<unsigned long, 4>>, FFORColumn<unsigned long>>, FFORColumn<unsigned long>>(T5, T5, T1, bool *)",51.32,0.30,49.91,56,0,1024,0,646142.15,1311280363.17,36,56.25,409600,13922432,53157578,39645056,53157578,212630312,0,4.44
"",80,40,u64,FFOR,0,64,query_multi_column,2,102400,none,4,0,0,stateful_branchless,1,4,32.20,50.32,3405.84,646744.59,66438.81,646744.59,646202.12,18,32,32,32,"(64, 1, 1)",64,84.38,0,495808,0,894313927.97,0.77,650440,all,CachePreferNone,"(6400, 1, 1)",6400,8,"void query_multi_column<unsigned long, 4, 1, FFORDecompressor<unsigned long, 4, BitUnpackerStatefulBranchless<unsigned long, 4, 1, FFORFunctor<unsigned long, 4>>, FFORColumn<unsigned long>>, FFORColumn<unsigned long>>(T5, T5, T1, bool *)",51.28,0.30,50.01,56,0,1024,0,646744.59,1311102617.68,36,56.25,409600,14189056,53053554,39654656,53053554,212214216,0,4.44
"",80,40,u64,FFOR,0,64,query_multi_column,2,102400,none,5,0,0,stateful_branchless,1,4,32.55,50.87,3404.84,649010.85,60386.59,649010.85,647486.57,18,32,32,32,"(64, 1, 1)",64,84.03,0,496992,0,895338355.55,0.77,652039,all,CachePreferNone,"(6400, 1, 1)",6400,9,"void query_multi_column<unsigned long, 4, 1, FFORDecompressor<unsigned long, 4, BitUnpackerStatefulBranchless<unsigned long, 4, 1, FFORFunctor<unsigned long, 4>>, FFORColumn<unsigned long>>, FFORColumn<unsigned long>>(T5, T5, T1, bool *)",51.10,0.30,49.80,56,0,1024,0,649010.85,1311184418.80,36,56.25,409600,14239232,53275212,39750144,53275212,213100848,0,4.44
"",80,40,u64,FFOR,0,64,query_multi_column,3,102400,none,1,0,0,stateful_branchless,1,4,21.67,33.85,5843.94,950816.29,184573.09,950816.29,946682.93,12,32,32,32,"(64, 1, 1)",64,85.15,0,743552,0,876420210.02,0.90,975460,all,CachePreferNone,"(6400, 1, 1)",6400,10,"void query_multi_column<unsigned long, 4, 1, FFORDecompressor<unsigned long, 4, BitUnpackerStatefulBranchless<unsigned long, 4, 1, FFORFunctor<unsigned long, 4>>, FFORColumn<unsigned long>>, FFORColumn<unsigned long>>(T5, T5, T5, T1, bool *)",52.29,0.30,51.23,80,0,1024,0,950816.29,1311398530.30,24,37.50,409600,20853248,77651940,59516032,77651940,310607760,0,6.67
"",80,40,u64,FFOR,0,64,query_multi_column,3,102400,none,2,0,0,stateful_branchless,1,4,21.64,33.82,5844.59,949865.26,184280.34,949865.26,946516.48,12,32,32,32,"(64, 1, 1)",64,85.20,0,743008,0,877815582.07,0.90,974766,all,CachePreferNone,"(6400, 1, 1)",6400,11,"void query_multi_column<unsigned long, 4, 1, FFORDecompressor<unsigned long, 4, BitUnpackerStatefulBranchless<unsigned long, 4, 1, FFORFunctor<unsigned long, 4>>, FFORColumn<unsigned long>>, FFORColumn<unsigned long>>(T5, T5, T5, T1, bool *)",52.35,0.30,51.26,80,0,1024,0,949865.26,1311554294.62,24,37.50,409600,20871168,77599932,59470272,77599932,310399728,0,6.67
"",80,40,u64,FFOR,0,64,query_multi_column,3,102400,none,3,0,0,stateful_branchless,1,4,21.96,34.31,5835.03,946925.50,181157.72,946925.50,948241.07,12,32,32,32,"(64, 1, 1)",64,84.78,0,739968,0,860275038.92,0.92,970784,all,CachePreferNone,"(6400, 1, 1)",6400,12,"void query_multi_column<unsigned long, 4, 1, FFORDecompressor<unsigned long, 4, BitUnpackerStatefulBranchless<unsigned long, 4, 1, FFORFunctor<unsigned long, 4>>, FFORColumn<unsigned long>>, FFORColumn<unsigned long>>(T5, T5, T5, T1, bool *)",52.51,0.30,51.00,80,0,1024,0,946925.50,1311459864.93,24,37.50,409600,20370432,77989858,59205184,77989858,311959432,0,6.67
