 (),data_type,encoding,end_ec,end_vbw,kernel,n_cols,n_vecs,patcher,sample_run,start_ec,start_vbw,unpacker,unpack_n_values,unpack_n_vectors,Achieved Active Warps Per SM (warp),Achieved Occupancy (%),Block Limit Registers (block),Block Limit Shared Mem (block),Block Limit SM (block),Block Limit Warps (block),Block Size,Block Size (),Compute (SM) Throughput (%),Driver Shared Memory Per Block (byte/block),Duration (nsecond),Dynamic Shared Memory Per Block (byte/block),DRAM Frequency (cycle/second),DRAM Throughput (%),Elapsed Cycles (cycle),Function Cache Configuration (),Grid Size,Grid Size (),ID,Kernel Name,L1/TEX Cache Throughput (%),L2 Cache Throughput (%),Memory Throughput (%),Registers Per Thread (register/thread),Shared Memory Configuration Size (byte),Static Shared Memory Per Block (byte/block),SM Active Cycles (cycle),SM Frequency (cycle/second),Theoretical Active Warps per SM (warp),Theoretical Occupancy (%),Threads (thread),Waves Per SM ()
"",f64,ALP,20,8,query_multi_column,3,102400,naive,2,20,3,stateful_branchless,1,1,27.53,57.35,14,32,24,24,"(64, 1, 1)",64,85.65,1024,3609504,0,10237648164.40,3.37,8376158,CachePreferNone,"(25600, 1, 1)",25600,11,"void multi_column::query_multi_column<double, (unsigned int)1, (unsigned int)1, flsgpu::device::ALPDecompressor<double, (unsigned int)1, flsgpu::device::BitUnpackerStatefulBranchless<double, (unsigned int)1, (unsigned int)1, flsgpu::device::ALPFunctor<double, (unsigned int)1>>, flsgpu::device::NaiveALPExceptionPatcher<double, (unsigned int)1, (unsigned int)1>, flsgpu::device::ALPExtendedColumn<double>>, flsgpu::device::ALPExtendedColumn<double>>(T5, T5, T5, T1, bool *)",14.10,3.35,14.06,70,32768,0,8323633.70,2313285149.43,28,58.33,1638400,27.71
"",f64,ALP,20,8,query_multi_column,3,102400,naive,3,20,3,stateful_branchless,1,1,27.53,57.35,14,32,24,24,"(64, 1, 1)",64,85.65,1024,3608480,0,10240872611.18,3.37,8374988,CachePreferNone,"(25600, 1, 1)",25600,12,"void multi_column::query_multi_column<double, (unsigned int)1, (unsigned int)1, flsgpu::device::ALPDecompressor<double, (unsigned int)1, flsgpu::device::BitUnpackerStatefulBranchless<double, (unsigned int)1, (unsigned int)1, flsgpu::device::ALPFunctor<double, (unsigned int)1>>, flsgpu::device::NaiveALPExceptionPatcher<double, (unsigned int)1, (unsigned int)1>, flsgpu::device::ALPExtendedColumn<double>>, flsgpu::device::ALPExtendedColumn<double>>(T5, T5, T5, T1, bool *)",14.10,3.35,14.06,70,32768,0,8323455.35,2313698657.98,28,58.33,1638400,27.71
"",f64,ALP,20,8,query_multi_column,3,102400,naive,4,20,3,stateful_branchless,1,1,27.53,57.35,14,32,24,24,"(64, 1, 1)",64,85.78,1024,3568704,0,10237908215.42,3.41,8341104,CachePreferNone,"(25600, 1, 1)",25600,13,"void multi_column::query_multi_column<double, (unsigned int)1, (unsigned int)1, flsgpu::device::ALPDecompressor<double, (unsigned int)1, flsgpu::device::BitUnpackerStatefulBranchless<double, (unsigned int)1, (unsigned int)1, flsgpu::device::ALPFunctor<double, (unsigned int)1>>, flsgpu::device::NaiveALPExceptionPatcher<double, (unsigned int)1, (unsigned int)1>, flsgpu::device::ALPExtendedColumn<double>>, flsgpu::device::ALPExtendedColumn<double>>(T5, T5, T5, T1, bool *)",14.10,3.39,14.09,70,32768,0,8323247.42,2335559164.71,28,58.33,1638400,27.71
"",f64,ALP,20,8,query_multi_column,3,102400,naive,5,20,3,stateful_branchless,1,1,27.53,57.35,14,32,24,24,"(64, 1, 1)",64,85.70,1024,3608768,0,10173266887.76,3.39,8365416,CachePreferNone,"(25600, 1, 1)",25600,14,"void multi_column::query_multi_column<double, (unsigned int)1, (unsigned int)1, flsgpu::device::ALPDecompressor<double, (unsigned int)1, flsgpu::device::BitUnpackerStatefulBranchless<double, (unsigned int)1, (unsigned int)1, flsgpu::device::ALPFunctor<double, (unsigned int)1>>, flsgpu::device::NaiveALPExceptionPatcher<double, (unsigned int)1, (unsigned int)1>, flsgpu::device::ALPExtendedColumn<double>>, flsgpu::device::ALPExtendedColumn<double>>(T5, T5, T5, T1, bool *)",14.10,3.37,14.07,70,32768,0,8322914.21,2312259243.78,28,58.33,1638400,27.71
"",f64,ALP,20,8,query_multi_column,4,102400,naive,1,20,3,stateful_branchless,1,1,19.72,41.09,10,32,24,24,"(64, 1, 1)",64,85.53,1024,4818496,0,10194371023.66,3.39,11164064,CachePreferNone,"(25600, 1, 1)",25600,15,"void multi_column::query_multi_column<double, (unsigned int)1, (unsigned int)1, flsgpu::device::ALPDecompressor<double, (unsigned int)1, flsgpu::device::BitUnpackerStatefulBranchless<double, (unsigned int)1, (unsigned int)1, flsgpu::device::ALPFunctor<double, (unsigned int)1>>, flsgpu::device::NaiveALPExceptionPatcher<double, (unsigned int)1, (unsigned int)1>, flsgpu::device::ALPExtendedColumn<double>>, flsgpu::device::ALPExtendedColumn<double>>(T5, T5, T5, T5, T1, bool *)",14.22,3.91,14.19,96,32768,0,11125640.80,2313277766.89,20,41.67,1638400,38.79
"",f64,ALP,20,8,query_multi_column,4,102400,naive,2,20,3,stateful_branchless,1,1,19.73,41.10,10,32,24,24,"(64, 1, 1)",64,85.42,1024,4818496,0,10243036831.41,3.36,11194848,CachePreferNone,"(25600, 1, 1)",25600,16,"void multi_column::query_multi_column<double, (unsigned int)1, (unsigned int)1, flsgpu::device::ALPDecompressor<double, (unsigned int)1, flsgpu::device::BitUnpackerStatefulBranchless<double, (unsigned int)1, (unsigned int)1, flsgpu::device::ALPFunctor<double, (unsigned int)1>>, flsgpu::device::NaiveALPExceptionPatcher<double, (unsigned int)1, (unsigned int)1>, flsgpu::device::ALPExtendedColumn<double>>, flsgpu::device::ALPExtendedColumn<double>>(T5, T5, T5, T5, T1, bool *)",14.22,3.90,14.17,96,32768,0,11125283.44,2316471467.45,20,41.67,1638400,38.79
"",f64,ALP,20,8,query_multi_column,4,102400,naive,3,20,3,stateful_branchless,1,1,19.73,41.10,10,32,24,24,"(64, 1, 1)",64,85.47,1024,4819200,0,10237343957.50,3.37,11188155,CachePreferNone,"(25600, 1, 1)",25600,17,"void multi_column::query_multi_column<double, (unsigned int)1, (unsigned int)1, flsgpu::device::ALPDecompressor<double, (unsigned int)1, flsgpu::device::BitUnpackerStatefulBranchless<double, (unsigned int)1, (unsigned int)1, flsgpu::device::ALPFunctor<double, (unsigned int)1>>, flsgpu::device::NaiveALPExceptionPatcher<double, (unsigned int)1, (unsigned int)1>, flsgpu::device::ALPExtendedColumn<double>>, flsgpu::device::ALPExtendedColumn<double>>(T5, T5, T5, T5, T1, bool *)",14.22,3.90,14.18,96,32768,0,11125386.73,2314912122.34,20,41.67,1638400,38.79
"",f64,ALP,20,8,query_multi_column,4,102400,naive,4,20,3,stateful_branchless,1,1,19.73,41.10,10,32,24,24,"(64, 1, 1)",64,85.48,1024,4817760,0,10239234831.12,3.37,11187325,CachePreferNone,"(25600, 1, 1)",25600,18,"void multi_column::query_multi_column<double, (unsigned int)1, (unsigned int)1, flsgpu::device::ALPDecompressor<double, (unsigned int)1, flsgpu::device::BitUnpackerStatefulBranchless<double, (unsigned int)1, (unsigned int)1, flsgpu::device::ALPFunctor<double, (unsigned int)1>>, flsgpu::device::NaiveALPExceptionPatcher<double, (unsigned int)1, (unsigned int)1>, flsgpu::device::ALPExtendedColumn<double>>, flsgpu::device::ALPExtendedColumn<double>>(T5, T5, T5, T5, T1, bool *)",14.22,3.90,14.18,96,32768,0,11125155.09,2315289366.84,20,41.67,1638400,38.79
"",f64,ALP,20,8,query_multi_column,4,102400,naive,5,20,3,stateful_branchless,1,1,19.73,41.10,10,32,24,24,"(64, 1, 1)",64,85.49,1024,4817760,0,10238570622.03,3.37,11187365,CachePreferNone,"(25600, 1, 1)",25600,19,"void multi_column::query_multi_column<double, (unsigned int)1, (unsigned int)1, flsgpu::device::ALPDecompressor<double, (unsigned int)1, flsgpu::device::BitUnpackerStatefulBranchless<double, (unsigned int)1, (unsigned int)1, flsgpu::device::ALPFunctor<double, (unsigned int)1>>, flsgpu::device::NaiveALPExceptionPatcher<double, (unsigned int)1, (unsigned int)1>, flsgpu::device::ALPExtendedColumn<double>>, flsgpu::device::ALPExtendedColumn<double>>(T5, T5, T5, T5, T1, bool *)",14.22,3.89,14.19,96,32768,0,11125806.11,2314991545.17,20,41.67,1638400,38.79
"",f64,ALP,20,8,query_multi_column,5,102400,naive,1,20,3,stateful_branchless,1,1,15.77,32.85,8,16,24,24,"(64, 1, 1)",64,84.54,1024,6084192,0,10240392150.68,3.34,14138075,CachePreferNone,"(25600, 1, 1)",25600,20,"void multi_column::query_multi_column<double, (unsigned int)1, (unsigned int)1, flsgpu::device::ALPDecompressor<double, (unsigned int)1, flsgpu::device::BitUnpackerStatefulBranchless<double, (unsigned int)1, (unsigned int)1, flsgpu::device::ALPFunctor<double, (unsigned int)1>>, flsgpu::device::NaiveALPExceptionPatcher<double, (unsigned int)1, (unsigned int)1>, flsgpu::device::ALPExtendedColumn<double>>, flsgpu::device::ALPExtendedColumn<double>>(T5, T5, T5, T5, T5, T1, bool *)",14.15,3.94,14.12,118,16384,0,14061305.74,2317131291.50,16,33.33,1638400,48.48
"",f64,ALP,20,8,query_multi_column,5,102400,naive,2,20,3,stateful_branchless,1,1,15.77,32.86,8,16,24,24,"(64, 1, 1)",64,84.53,1024,6085472,0,10241014665.75,3.33,14141749,CachePreferNone,"(25600, 1, 1)",25600,21,"void multi_column::query_multi_column<double, (unsigned int)1, (unsigned int)1, flsgpu::device::ALPDecompressor<double, (unsigned int)1, flsgpu::device::BitUnpackerStatefulBranchless<double, (unsigned int)1, (unsigned int)1, flsgpu::device::ALPFunctor<double, (unsigned int)1>>, flsgpu::device::NaiveALPExceptionPatcher<double, (unsigned int)1, (unsigned int)1>, flsgpu::device::ALPExtendedColumn<double>>, flsgpu::device::ALPExtendedColumn<double>>(T5, T5, T5, T5, T5, T1, bool *)",14.15,3.92,14.11,118,16384,0,14061138.12,2317088469.06,16,33.33,1638400,48.48
"",f64,ALP,20,8,query_multi_column,5,102400,naive,3,20,3,stateful_branchless,1,1,15.77,32.85,8,16,24,24,"(64, 1, 1)",64,84.61,1024,6087456,0,10227226611.58,3.33,14121608,CachePreferNone,"(25600, 1, 1)",25600,22,"void multi_column::query_multi_column<double, (unsigned int)1, (unsigned int)1, flsgpu::device::ALPDecompressor<double, (unsigned int)1, flsgpu::device::BitUnpackerStatefulBranchless<double, (unsigned int)1, (unsigned int)1, flsgpu::device::ALPFunctor<double, (unsigned int)1>>, flsgpu::device::NaiveALPExceptionPatcher<double, (unsigned int)1, (unsigned int)1>, flsgpu::device::ALPExtendedColumn<double>>, flsgpu::device::ALPExtendedColumn<double>>(T5, T5, T5, T5, T5, T1, bool *)",14.15,3.94,14.13,118,16384,0,14061881.95,2313979025.06,16,33.33,1638400,48.48
"",f64,ALP,20,8,query_multi_column,5,102400,naive,4,20,3,stateful_branchless,1,1,15.77,32.85,8,16,24,24,"(64, 1, 1)",64,84.54,1024,6079808,0,10248492057.64,3.33,14138855,CachePreferNone,"(25600, 1, 1)",25600,23,"void multi_column::query_multi_column<double, (unsigned int)1, (unsigned int)1, flsgpu::device::ALPDecompressor<double, (unsigned int)1, flsgpu::device::BitUnpackerStatefulBranchless<double, (unsigned int)1, (unsigned int)1, flsgpu::device::ALPFunctor<double, (unsigned int)1>>, flsgpu::device::NaiveALPExceptionPatcher<double, (unsigned int)1, (unsigned int)1>, flsgpu::device::ALPExtendedColumn<double>>, flsgpu::device::ALPExtendedColumn<double>>(T5, T5, T5, T5, T5, T1, bool *)",14.15,3.93,14.12,118,16384,0,14060847.14,2318785368.44,16,33.33,1638400,48.48
"",f64,ALP,20,8,query_multi_column,5,102400,naive,5,20,3,stateful_branchless,1,1,15.77,32.85,8,16,24,24,"(64, 1, 1)",64,84.55,1024,6080800,0,10245009867.12,3.34,14137362,CachePreferNone,"(25600, 1, 1)",25600,24,"void multi_column::query_multi_column<double, (unsigned int)1, (unsigned int)1, flsgpu::device::ALPDecompressor<double, (unsigned int)1, flsgpu::device::BitUnpackerStatefulBranchless<double, (unsigned int)1, (unsigned int)1, flsgpu::device::ALPFunctor<double, (unsigned int)1>>, flsgpu::device::NaiveALPExceptionPatcher<double, (unsigned int)1, (unsigned int)1>, flsgpu::device::ALPExtendedColumn<double>>, flsgpu::device::ALPExtendedColumn<double>>(T5, T5, T5, T5, T5, T1, bool *)",14.15,3.93,14.12,118,16384,0,14061363.03,2318274596.54,16,33.33,1638400,48.48
"",f64,ALP,20,8,query_multi_column,6,102400,naive,1,20,3,stateful_branchless,1,1,15.72,32.76,8,16,24,24,"(64, 1, 1)",64,84.82,1024,7275360,0,10239352554.38,3.34,16905654,CachePreferNone,"(25600, 1, 1)",25600,25,"void multi_column::query_multi_column<double, (unsigned int)1, (unsigned int)1, flsgpu::device::ALPDecompressor<double, (unsigned int)1, flsgpu::device::BitUnpackerStatefulBranchless<double, (unsigned int)1, (unsigned int)1, flsgpu::device::ALPFunctor<double, (unsigned int)1>>, flsgpu::device::NaiveALPExceptionPatcher<double, (unsigned int)1, (unsigned int)1>, flsgpu::device::ALPExtendedColumn<double>>, flsgpu::device::ALPExtendedColumn<double>>(T5, T5, T5, T5, T5, T5, T1, bool *)",14.26,5.50,14.22,128,16384,0,16812110.14,2317520324.31,16,33.33,1638400,48.48
"",f64,ALP,20,8,query_multi_column,6,102400,naive,2,20,3,stateful_branchless,1,1,15.72,32.75,8,16,24,24,"(64, 1, 1)",64,84.96,1024,7276928,0,10130692512.01,3.38,16837305,CachePreferNone,"(25600, 1, 1)",25600,26,"void multi_column::query_multi_column<double, (unsigned int)1, (unsigned int)1, flsgpu::device::ALPDecompressor<double, (unsigned int)1, flsgpu::device::BitUnpackerStatefulBranchless<double, (unsigned int)1, (unsigned int)1, flsgpu::device::ALPFunctor<double, (unsigned int)1>>, flsgpu::device::NaiveALPExceptionPatcher<double, (unsigned int)1, (unsigned int)1>, flsgpu::device::ALPExtendedColumn<double>>, flsgpu::device::ALPExtendedColumn<double>>(T5, T5, T5, T5, T5, T5, T1, bool *)",14.26,5.54,14.24,128,16384,0,16812752.95,2312762061.13,16,33.33,1638400,48.48
"",f64,ALP,20,8,query_multi_column,6,102400,naive,3,20,3,stateful_branchless,1,1,15.72,32.75,8,16,24,24,"(64, 1, 1)",64,84.94,1024,7276352,0,10135663585.27,3.38,16843380,CachePreferNone,"(25600, 1, 1)",25600,27,"void multi_column::query_multi_column<double, (unsigned int)1, (unsigned int)1, flsgpu::device::ALPDecompressor<double, (unsigned int)1, flsgpu::device::BitUnpackerStatefulBranchless<double, (unsigned int)1, (unsigned int)1, flsgpu::device::ALPFunctor<double, (unsigned int)1>>, flsgpu::device::NaiveALPExceptionPatcher<double, (unsigned int)1, (unsigned int)1>, flsgpu::device::ALPExtendedColumn<double>>, flsgpu::device::ALPExtendedColumn<double>>(T5, T5, T5, T5, T5, T5, T1, bool *)",14.26,5.55,14.24,128,16384,0,16811686.77,2313589350.82,16,33.33,1638400,48.48
"",f64,ALP,20,8,query_multi_column,6,102400,naive,4,20,3,stateful_branchless,1,1,15.72,32.75,8,16,24,24,"(64, 1, 1)",64,84.82,1024,7282912,0,10173653615.48,3.36,16902793,CachePreferNone,"(25600, 1, 1)",25600,28,"void multi_column::query_multi_column<double, (unsigned int)1, (unsigned int)1, flsgpu::device::ALPDecompressor<double, (unsigned int)1, flsgpu::device::BitUnpackerStatefulBranchless<double, (unsigned int)1, (unsigned int)1, flsgpu::device::ALPFunctor<double, (unsigned int)1>>, flsgpu::device::NaiveALPExceptionPatcher<double, (unsigned int)1, (unsigned int)1>, flsgpu::device::ALPExtendedColumn<double>>, flsgpu::device::ALPExtendedColumn<double>>(T5, T5, T5, T5, T5, T5, T1, bool *)",14.26,5.50,14.22,128,16384,0,16811996.61,2315113560.80,16,33.33,1638400,48.48
"",f64,ALP,20,8,query_multi_column,6,102400,naive,5,20,3,stateful_branchless,1,1,15.72,32.76,8,16,24,24,"(64, 1, 1)",64,84.94,1024,7203200,0,10238276321.63,3.38,16842760,CachePreferNone,"(25600, 1, 1)",25600,29,"void multi_column::query_multi_column<double, (unsigned int)1, (unsigned int)1, flsgpu::device::ALPDecompressor<double, (unsigned int)1, flsgpu::device::BitUnpackerStatefulBranchless<double, (unsigned int)1, (unsigned int)1, flsgpu::device::ALPFunctor<double, (unsigned int)1>>, flsgpu::device::NaiveALPExceptionPatcher<double, (unsigned int)1, (unsigned int)1>, flsgpu::device::ALPExtendedColumn<double>>, flsgpu::device::ALPExtendedColumn<double>>(T5, T5, T5, T5, T5, T5, T1, bool *)",14.26,5.53,14.24,128,16384,0,16811038.88,2337011328.30,16,33.33,1638400,48.48
"",f64,ALP,20,8,query_multi_column,7,102400,naive,1,20,3,stateful_branchless,1,1,11.80,24.59,6,16,24,24,"(64, 1, 1)",64,84.49,1024,8515136,0,10244195747.43,3.33,19802449,CachePreferNone,"(25600, 1, 1)",25600,30,"void multi_column::query_multi_column<double, (unsigned int)1, (unsigned int)1, flsgpu::device::ALPDecompressor<double, (unsigned int)1, flsgpu::device::BitUnpackerStatefulBranchless<double, (unsigned int)1, (unsigned int)1, flsgpu::device::ALPFunctor<double, (unsigned int)1>>, flsgpu::device::NaiveALPExceptionPatcher<double, (unsigned int)1, (unsigned int)1>, flsgpu::device::ALPExtendedColumn<double>>, flsgpu::device::ALPExtendedColumn<double>>(T5, T5, T5, T5, T5, T5, T5, T1, bool *)",14.25,4.99,14.21,160,16384,0,19687661.23,2319211030.02,12,25,1638400,64.65
"",f64,ALP,20,8,query_multi_column,7,102400,naive,2,20,3,stateful_branchless,1,1,11.80,24.59,6,16,24,24,"(64, 1, 1)",64,84.54,1024,8516672,0,10234728307.02,3.33,19791994,CachePreferNone,"(25600, 1, 1)",25600,31,"void multi_column::query_multi_column<double, (unsigned int)1, (unsigned int)1, flsgpu::device::ALPDecompressor<double, (unsigned int)1, flsgpu::device::BitUnpackerStatefulBranchless<double, (unsigned int)1, (unsigned int)1, flsgpu::device::ALPFunctor<double, (unsigned int)1>>, flsgpu::device::NaiveALPExceptionPatcher<double, (unsigned int)1, (unsigned int)1>, flsgpu::device::ALPExtendedColumn<double>>, flsgpu::device::ALPExtendedColumn<double>>(T5, T5, T5, T5, T5, T5, T5, T1, bool *)",14.25,5.00,14.22,160,16384,0,19687173.05,2317405437.24,12,25,1638400,64.65
"",f64,ALP,20,8,query_multi_column,7,102400,naive,3,20,3,stateful_branchless,1,1,11.80,24.59,6,16,24,24,"(64, 1, 1)",64,84.52,1024,8516320,0,10152231010.58,3.36,19747025,CachePreferNone,"(25600, 1, 1)",25600,32,"void multi_column::query_multi_column<double, (unsigned int)1, (unsigned int)1, flsgpu::device::ALPDecompressor<double, (unsigned int)1, flsgpu::device::BitUnpackerStatefulBranchless<double, (unsigned int)1, (unsigned int)1, flsgpu::device::ALPFunctor<double, (unsigned int)1>>, flsgpu::device::NaiveALPExceptionPatcher<double, (unsigned int)1, (unsigned int)1>, flsgpu::device::ALPExtendedColumn<double>>, flsgpu::device::ALPExtendedColumn<double>>(T5, T5, T5, T5, T5, T5, T5, T1, bool *)",14.25,5.02,14.21,160,16384,0,19687829.86,2317617762.13,12,25,1638400,64.65
"",f64,ALP,20,8,query_multi_column,7,102400,naive,4,20,3,stateful_branchless,1,1,11.80,24.59,6,16,24,24,"(64, 1, 1)",64,84.52,1024,8506304,0,10164335532.80,3.36,19747347,CachePreferNone,"(25600, 1, 1)",25600,33,"void multi_column::query_multi_column<double, (unsigned int)1, (unsigned int)1, flsgpu::device::ALPDecompressor<double, (unsigned int)1, flsgpu::device::BitUnpackerStatefulBranchless<double, (unsigned int)1, (unsigned int)1, flsgpu::device::ALPFunctor<double, (unsigned int)1>>, flsgpu::device::NaiveALPExceptionPatcher<double, (unsigned int)1, (unsigned int)1>, flsgpu::device::ALPExtendedColumn<double>>, flsgpu::device::ALPExtendedColumn<double>>(T5, T5, T5, T5, T5, T5, T5, T1, bool *)",14.25,5.02,14.21,160,16384,0,19687162.12,2320353430.43,12,25,1638400,64.65
"",f64,ALP,20,8,query_multi_column,7,102400,naive,5,20,3,stateful_branchless,1,1,11.80,24.59,6,16,24,24,"(64, 1, 1)",64,84.52,1024,8442528,0,10241709592.20,3.36,19748883,CachePreferNone,"(25600, 1, 1)",25600,34,"void multi_column::query_multi_column<double, (unsigned int)1, (unsigned int)1, flsgpu::device::ALPDecompressor<double, (unsigned int)1, flsgpu::device::BitUnpackerStatefulBranchless<double, (unsigned int)1, (unsigned int)1, flsgpu::device::ALPFunctor<double, (unsigned int)1>>, flsgpu::device::NaiveALPExceptionPatcher<double, (unsigned int)1, (unsigned int)1>, flsgpu::device::ALPExtendedColumn<double>>, flsgpu::device::ALPExtendedColumn<double>>(T5, T5, T5, T5, T5, T5, T5, T1, bool *)",14.25,5.02,14.21,160,16384,0,19687697.39,2338048943.00,12,25,1638400,64.65
"",f64,ALP,20,8,query_multi_column,8,102400,naive,1,20,3,stateful_branchless,1,1,11.74,24.46,6,16,24,24,"(64, 1, 1)",64,84.30,1024,9751808,0,10224634447.27,3.33,22670016,CachePreferNone,"(25600, 1, 1)",25600,35,"void multi_column::query_multi_column<double, (unsigned int)1, (unsigned int)1, flsgpu::device::ALPDecompressor<double, (unsigned int)1, flsgpu::device::BitUnpackerStatefulBranchless<double, (unsigned int)1, (unsigned int)1, flsgpu::device::ALPFunctor<double, (unsigned int)1>>, flsgpu::device::NaiveALPExceptionPatcher<double, (unsigned int)1, (unsigned int)1>, flsgpu::device::ALPExtendedColumn<double>>, flsgpu::device::ALPExtendedColumn<double>>(T5, T5, T5, T5, T5, T5, T5, T5, T1, bool *)",14.26,6.25,14.21,166,16384,0,22532754,2319656929.26,12,25,1638400,64.65
"",f64,ALP,20,8,query_multi_column,8,102400,naive,2,20,3,stateful_branchless,1,1,11.75,24.47,6,16,24,24,"(64, 1, 1)",64,84.38,1024,9694144,0,10241115461.05,3.34,22652316,CachePreferNone,"(25600, 1, 1)",25600,36,"void multi_column::query_multi_column<double, (unsigned int)1, (unsigned int)1, flsgpu::device::ALPDecompressor<double, (unsigned int)1, flsgpu::device::BitUnpackerStatefulBranchless<double, (unsigned int)1, (unsigned int)1, flsgpu::device::ALPFunctor<double, (unsigned int)1>>, flsgpu::device::NaiveALPExceptionPatcher<double, (unsigned int)1, (unsigned int)1>, flsgpu::device::ALPExtendedColumn<double>>, flsgpu::device::ALPExtendedColumn<double>>(T5, T5, T5, T5, T5, T5, T5, T5, T1, bool *)",14.26,6.28,14.22,166,16384,0,22533586.52,2331119385.06,12,25,1638400,64.65
"",f64,ALP,20,8,query_multi_column,8,102400,naive,3,20,3,stateful_branchless,1,1,11.75,24.47,6,16,24,24,"(64, 1, 1)",64,84.35,1024,9752224,0,10240092926.50,3.33,22669419,CachePreferNone,"(25600, 1, 1)",25600,37,"void multi_column::query_multi_column<double, (unsigned int)1, (unsigned int)1, flsgpu::device::ALPDecompressor<double, (unsigned int)1, flsgpu::device::BitUnpackerStatefulBranchless<double, (unsigned int)1, (unsigned int)1, flsgpu::device::ALPFunctor<double, (unsigned int)1>>, flsgpu::device::NaiveALPExceptionPatcher<double, (unsigned int)1, (unsigned int)1>, flsgpu::device::ALPExtendedColumn<double>>, flsgpu::device::ALPExtendedColumn<double>>(T5, T5, T5, T5, T5, T5, T5, T5, T1, bool *)",14.26,6.26,14.21,166,16384,0,22531860.33,2318127126.69,12,25,1638400,64.65
