return_code,avg_bits_per_value,avg_exceptions_per_vector,kernel,compressor,file,n_bytes,duration_ms,compression_ratio,data_type,n_vecs,sample_run
0,22.247344,307.829492,decompression,GALP,publicbi-Telco-TOTAL_INCOMING_MIN_P1,104857600,0.699872,0.859486,f32,25600,4
0,"","",decompression_query,Deflate,publicbi-CommonGovernment-nongsadollar,104857600,19.034271,1.530835,f32,25600,3
0,"","",decompression_query,BitcompSparse,publicbi-Telco-RECHRG_INC_MIN_USED_P2,104857600,0.656928,1.042100,f32,25600,5
0,16.626211,101.922148,decompression,GALP,publicbi-Telco-CHRGD_REV_P1,104857600,0.289824,1.457294,f32,25600,4
0,"","",decompression,zstd,alp-neon_dew_point_temp,209715200,13.673824,2.553997,f64,25600,3
0,"","",decompression,LZ4,publicbi-Telco-RECHRG_TOTAL_LOAD_P1,104857600,6.308352,1.355465,f32,25600,4
0,15.952148,8.660625,decompression_query,GALP,alp-neon_air_pressure,209715200,0.154656,3.772540,f64,25600,1
0,"","",decompression_query,Thrust,publicbi-Telco-TOTAL_INCOMING_MIN_P6,104857600,6.180576,1.000000,f32,25600,2
0,"","",decompression,Bitcomp,publicbi-Telco-RECHRG_TOTAL_LOAD_P6,104857600,0.580064,1.060324,f32,25600,2
0,"","",decompression,Snappy,alp-cms25,209715200,4.396320,1.038132,f64,25600,3
0,"","",decompression_query,Bitcomp,alp-neon_bio_temp_c,209715200,1.305952,1.025871,f64,25600,3
0,"","",decompression_query,Thrust,alp-neon_dew_point_temp,209715200,6.429568,1.000000,f64,25600,1
0,"","",decompression_query,zstd,publicbi-Telco-TOTAL_MINS_P6,104857600,11.150880,1.366523,f32,25600,3
0,"","",decompression,Bitcomp,publicbi-Telco-TOTAL_INCOMING_MIN_P1,104857600,0.558880,1.028805,f32,25600,4
0,"","",decompression_query,GDeflate,publicbi-Telco-TOTAL_OUTGOING_MIN_P2,104857600,3.683840,1.286643,f32,25600,3
0,"","",decompression_query,Bitcomp,alp-basel_wind_f,209715200,1.076832,0.998294,f64,25600,4
0,28.323984,17.703008,decompression_query,GALP,alp-basel_wind_f,209715200,0.185568,2.130282,f64,25600,5
0,"","",decompression_query,BitcompSparse,alp-ssd_hdd_benchmarks_f,209715200,1.064608,0.998294,f64,25600,3
0,"","",decompression_query,GDeflate,publicbi-CommonGovernment-baseandexercisedoptionsvalue,104857600,3.665056,1.282505,f32,25600,2
0,"","",decompression,Deflate,publicbi-CMSprovider-AVERAGE_SUBMITTED_CHRG_AMT,104857600,19.483871,1.454675,f32,25600,3
0,"","",decompression_query,Deflate,alp-neon_bio_temp_c,209715200,30.941631,1.403820,f64,25600,4
0,"","",decompression_query,Snappy,publicbi-Telco-TOTAL_MINS_P1,104857600,3.729024,1.134879,f32,25600,2
0,"","",decompression,LZ4,alp-gov31,209715200,6.678240,14.547538,f64,25600,3
0,"","",decompression,GDeflate,publicbi-Telco-ONNET_MINS_P1,104857600,3.538944,1.312781,f32,25600,4
0,"","",decompression_query,zstd,publicbi-Telco-OFFNET_REV_P1,104857600,12.094976,1.969280,f32,25600,2
0,13.656406,8.530234,decompression,ALP,publicbi-Telco-RECHRG_TOTAL_LOAD_P6,104857600,0.259072,2.267743,f32,25600,3
0,10.987305,8.494727,decompression_query,ALP,publicbi-CMSprovider-LINE_SRVC_CNT,104857600,0.207872,2.797158,f32,25600,1
0,"","",decompression,GDeflate,alp-medicare1,209715200,7.607520,1.183954,f64,25600,5
0,39.731758,7.102695,decompression,GALP,alp-nyc29,209715200,0.520800,1.575478,f64,25600,5
0,"","",decompression_query,Snappy,alp-arade4,209715200,11.326304,1.269186,f64,25600,5
0,"","",decompression_query,zstd,publicbi-Telco-RECHRG_TOTAL_LOAD_P3,104857600,10.593280,3.161956,f32,25600,3
0,"","",decompression,GDeflate,alp-food_prices,209715200,7.772896,1.775993,f64,25600,2
