return_code,avg_bits_per_value,avg_exceptions_per_vector,kernel,compressor,file,n_bytes,duration_ms,compression_ratio,data_type,n_vecs,sample_run
0,"","",decompression_query,Deflate,alp-food_prices,16400384,9.054880,1.785370,f64,0,4
0,"","",decompression,Snappy,publicbi-CMSprovider-LINE_SRVC_CNT,37150720,4.495136,1.696962,f32,0,2
0,24.209900,8.154085,decompression_query,GALP,alp-arade4,79110144,0.086336,2.541410,f64,0,5
0,"","",decompression_query,LZ4,publicbi-CMSprovider-STDEV_MEDICARE_ALLOWED_AMT,37150720,4.204224,1.853598,f32,0,5
0,"","",decompression,Snappy,publicbi-CommonGovernment-baseandalloptionsvalue,45547520,3.531328,1.184911,f32,0,2
0,"","",decompression_query,GDeflate,publicbi-CMSprovider-AVERAGE_MEDICARE_ALLOWED_AMT,37150720,2.892256,1.192559,f32,0,1
0,"","",decompression,GDeflate,publicbi-Telco-TOTAL_OUTGOING_REV_P1,11649024,2.656256,1.183543,f32,0,3
0,"","",decompression,GDeflate,publicbi-Telco-RECHRG_TOTAL_LOAD_P6,11649024,2.602336,1.787444,f32,0,2
0,"","",decompression,GDeflate,publicbi-Telco-ONNET_MINS_P1,11649024,2.655040,1.312592,f32,0,2
0,"","",decompression_query,BitcompSparse,publicbi-Telco-CHRGD_REV_P1,11649024,0.281536,1.082138,f32,0,3
0,"","",decompression_query,Snappy,alp-gov30,1128988672,15.962976,7.864019,f64,0,2
0,26.361814,250.160338,decompression_query,ALP,publicbi-Telco-TOTAL_INCOMING_MIN_P6,11649024,0.143360,0.838953,f32,0,2
0,"","",decompression_query,Snappy,publicbi-Telco-ONNET_MINS_P4,11649024,3.356640,1.483402,f32,0,1
0,"","",decompression,LZ4,publicbi-Telco-TOTAL_OUTGOING_MIN_P3,11649024,4.143040,1.224604,f32,0,4
0,"","",decompression,GDeflate,alp-stocks_de,348520448,10.918176,1.317195,f64,0,4
0,"","",decompression_query,zstd,alp-arade4,79110144,5.667104,1.792630,f64,0,3
0,"","",decompression,GDeflate,publicbi-Telco-OFFNET_REV_P1,11649024,2.597760,1.661207,f32,0,3
0,"","",decompression_query,BitcompSparse,alp-gov30,1128988672,3.439328,7.413739,f64,0,4
0,"","",decompression_query,Bitcomp,publicbi-Telco-RECHRG_INC_MIN_USED_P2,11649024,0.330720,1.023010,f32,0,1
0,"","",decompression_query,LZ4,publicbi-CMSprovider-STDEV_MEDICARE_ALLOWED_AMT,37150720,4.082464,1.853598,f32,0,4
0,"","",decompression_query,Snappy,publicbi-CityMaxCapita-LPF,3649536,2.723392,1.542847,f32,0,3
0,"","",decompression,LZ4,publicbi-CMSprovider-LINE_SRVC_CNT,37150720,5.594496,1.344528,f32,0,4
0,"","",decompression,zstd,alp-stocks_uk,474439680,27.631168,5.748165,f64,0,1
0,"","",decompression_query,Snappy,alp-ssd_hdd_benchmarks_f,65536,1.965952,2.918418,f64,0,4
0,24.430028,225.311533,decompression_query,GALP,publicbi-Telco-RECHRG_INC_MIN_USED_P2,11649024,0.050080,0.900237,f32,0,2
0,"","",decompression,Bitcomp,publicbi-Telco-TOTAL_OUTGOING_MIN_P2,11649024,0.290304,1.111613,f32,0,2
0,"","",decompression,BitcompSparse,publicbi-Telco-RECHRG_TOTAL_LOAD_P6,11649024,0.246976,1.050276,f32,0,3
