ID,n_cols,alias,vbw,ec,n_vecs,Elapsed Cycles (cycle),Theoretical Occupancy (%),Achieved Occupancy (%),Kernel Name,Block Size,Grid Size,Registers Per Thread (register/thread),Memory Throughput (%),DRAM Throughput (%),L1/TEX Cache Throughput (%),L2 Cache Throughput (%),SM Active Cycles (cycle),Compute (SM) Throughput (%),Threads (thread),Waves Per SM (),Block Limit SM (block),Block Limit Registers (block),Block Limit Shared Mem (block),Block Limit Warps (block),Theoretical Active Warps per SM (warp),Achieved Active Warps Per SM (warp)
22,4,GALP-32,5,10,125000,3658160,12.50,12.38,"void scan_columns<float, AlpUnpacker<float, 1, 32, BitUnpackerStatefulBranchless<float, 1, 32, ALPFunctor<float, 1>, 1024>, PrefetchAllALPExceptionPatcher<float, 1, 32>, AlpExtendedColumn<float>>, AlpExtendedColumn<float>, 1, 32>(T3, T3, T3, T3, T1, bool *)","(64, 1, 1)","(62500, 1, 1)",255,19.23,19.23,12.38,6.79,3648835.17,37.82,4000000,195.31,32,4,32,32,8,7.93
23,4,GALP-1,5,10,125000,2126314,31.25,29.43,"void scan_columns<float, AlpUnpacker<float, 1, 1, BitUnpackerStatefulBranchless<float, 1, 1, ALPFunctor<float, 1>, 1024>, PrefetchAllALPExceptionPatcher<float, 1, 1>, AlpExtendedColumn<float>>, AlpExtendedColumn<float>, 1, 1>(T3, T3, T3, T3, T1, bool *)","(64, 1, 1)","(62500, 1, 1)",90,33.37,33.37,21.94,12.33,2119887.20,77.07,4000000,78.12,32,10,32,32,20,18.83
24,4,ALP-32,6,10,125000,8125993,37.50,36.31,"void scan_columns<float, AlpUnpacker<float, 1, 32, BitUnpackerStatefulBranchless<float, 1, 32, ALPFunctor<float, 1>, 1024>, StatefulALPExceptionPatcher<float, 1, 32>, AlpColumn<float>>, AlpColumn<float>, 1, 32>(T3, T3, T3, T3, T1, bool *)","(64, 1, 1)","(62500, 1, 1)",80,81.33,81.33,29.21,29.45,8096570.95,18.35,4000000,65.10,32,12,32,32,24,23.24
25,4,ALP-1,6,10,125000,3820347,50,48.10,"void scan_columns<float, AlpUnpacker<float, 1, 1, BitUnpackerStatefulBranchless<float, 1, 1, ALPFunctor<float, 1>, 1024>, StatefulALPExceptionPatcher<float, 1, 1>, AlpColumn<float>>, AlpColumn<float>, 1, 1>(T3, T3, T3, T3, T1, bool *)","(64, 1, 1)","(62500, 1, 1)",62,20.91,20.91,20.83,9.79,3804267,70.95,4000000,48.83,32,16,32,32,32,30.78
26,4,GALP-32,6,10,125000,3702855,12.50,12.38,"void scan_columns<float, AlpUnpacker<float, 1, 32, BitUnpackerStatefulBranchless<float, 1, 32, ALPFunctor<float, 1>, 1024>, PrefetchAllALPExceptionPatcher<float, 1, 32>, AlpExtendedColumn<float>>, AlpExtendedColumn<float>, 1, 32>(T3, T3, T3, T3, T1, bool *)","(64, 1, 1)","(62500, 1, 1)",255,21.65,21.65,12.30,7.59,3673406.98,37.38,4000000,195.31,32,4,32,32,8,7.92
27,4,GALP-1,6,10,125000,2163843,31.25,28.72,"void scan_columns<float, AlpUnpacker<float, 1, 1, BitUnpackerStatefulBranchless<float, 1, 1, ALPFunctor<float, 1>, 1024>, PrefetchAllALPExceptionPatcher<float, 1, 1>, AlpExtendedColumn<float>>, AlpExtendedColumn<float>, 1, 1>(T3, T3, T3, T3, T1, bool *)","(64, 1, 1)","(62500, 1, 1)",90,37.18,37.18,21.56,13.66,2157124.52,75.78,4000000,78.12,32,10,32,32,20,18.38
28,4,ALP-32,7,10,125000,8181662,37.50,36.30,"void scan_columns<float, AlpUnpacker<float, 1, 32, BitUnpackerStatefulBranchless<float, 1, 32, ALPFunctor<float, 1>, 1024>, StatefulALPExceptionPatcher<float, 1, 32>, AlpColumn<float>>, AlpColumn<float>, 1, 32>(T3, T3, T3, T3, T1, bool *)","(64, 1, 1)","(62500, 1, 1)",80,81.87,81.87,29.29,29.72,8168320.14,18.29,4000000,65.10,32,12,32,32,24,23.23
29,4,ALP-1,7,10,125000,3896825,50,48.10,"void scan_columns<float, AlpUnpacker<float, 1, 1, BitUnpackerStatefulBranchless<float, 1, 1, ALPFunctor<float, 1>, 1024>, StatefulALPExceptionPatcher<float, 1, 1>, AlpColumn<float>>, AlpColumn<float>, 1, 1>(T3, T3, T3, T3, T1, bool *)","(64, 1, 1)","(62500, 1, 1)",62,23.01,23.01,20.40,10.57,3883378.50,69.62,4000000,48.83,32,16,32,32,32,30.78
30,4,GALP-32,7,10,125000,3704256,12.50,12.38,"void scan_columns<float, AlpUnpacker<float, 1, 32, BitUnpackerStatefulBranchless<float, 1, 32, ALPFunctor<float, 1>, 1024>, PrefetchAllALPExceptionPatcher<float, 1, 32>, AlpExtendedColumn<float>>, AlpExtendedColumn<float>, 1, 32>(T3, T3, T3, T3, T1, bool *)","(64, 1, 1)","(62500, 1, 1)",255,24.00,24.00,12.23,8.48,3694658.27,37.63,4000000,195.31,32,4,32,32,8,7.92
31,4,GALP-1,7,10,125000,2183428,31.25,29.00,"void scan_columns<float, AlpUnpacker<float, 1, 1, BitUnpackerStatefulBranchless<float, 1, 1, ALPFunctor<float, 1>, 1024>, PrefetchAllALPExceptionPatcher<float, 1, 1>, AlpExtendedColumn<float>>, AlpExtendedColumn<float>, 1, 1>(T3, T3, T3, T3, T1, bool *)","(64, 1, 1)","(62500, 1, 1)",90,41.19,41.19,21.37,15.11,2176043.61,75.09,4000000,78.12,32,10,32,32,20,18.56
32,4,ALP-32,8,10,125000,8317817,37.50,36.33,"void scan_columns<float, AlpUnpacker<float, 1, 32, BitUnpackerStatefulBranchless<float, 1, 32, ALPFunctor<float, 1>, 1024>, StatefulALPExceptionPatcher<float, 1, 32>, AlpColumn<float>>, AlpColumn<float>, 1, 32>(T3, T3, T3, T3, T1, bool *)","(64, 1, 1)","(62500, 1, 1)",80,81.85,81.85,29.07,29.64,8289082.46,18.06,4000000,65.10,32,12,32,32,24,23.25
33,4,ALP-1,8,10,125000,3986629,50,48.09,"void scan_columns<float, AlpUnpacker<float, 1, 1, BitUnpackerStatefulBranchless<float, 1, 1, ALPFunctor<float, 1>, 1024>, StatefulALPExceptionPatcher<float, 1, 1>, AlpColumn<float>>, AlpColumn<float>, 1, 1>(T3, T3, T3, T3, T1, bool *)","(64, 1, 1)","(62500, 1, 1)",62,24.91,24.91,19.94,11.38,3974213.30,68.16,4000000,48.83,32,16,32,32,32,30.77
34,4,GALP-32,8,10,125000,3743354,12.50,12.38,"void scan_columns<float, AlpUnpacker<float, 1, 32, BitUnpackerStatefulBranchless<float, 1, 32, ALPFunctor<float, 1>, 1024>, PrefetchAllALPExceptionPatcher<float, 1, 32>, AlpExtendedColumn<float>>, AlpExtendedColumn<float>, 1, 32>(T3, T3, T3, T3, T1, bool *)","(64, 1, 1)","(62500, 1, 1)",255,26.47,26.47,12.19,9.27,3705076.14,36.97,4000000,195.31,32,4,32,32,8,7.92
35,4,GALP-1,8,10,125000,2215915,31.25,29.04,"void scan_columns<float, AlpUnpacker<float, 1, 1, BitUnpackerStatefulBranchless<float, 1, 1, ALPFunctor<float, 1>, 1024>, PrefetchAllALPExceptionPatcher<float, 1, 1>, AlpExtendedColumn<float>>, AlpExtendedColumn<float>, 1, 1>(T3, T3, T3, T3, T1, bool *)","(64, 1, 1)","(62500, 1, 1)",90,44.93,44.93,21.06,16.45,2207544.70,73.99,4000000,78.12,32,10,32,32,20,18.59
0,5,ALP-32,0,10,125000,9678986,37.50,36.28,"void scan_columns<float, AlpUnpacker<float, 1, 32, BitUnpackerStatefulBranchless<float, 1, 32, ALPFunctor<float, 1>, 1024>, StatefulALPExceptionPatcher<float, 1, 32>, AlpColumn<float>>, AlpColumn<float>, 1, 32>(T3, T3, T3, T3, T3, T1, bool *)","(64, 1, 1)","(62500, 1, 1)",80,79.68,79.68,29.96,28.97,9727068.91,19.29,4000000,65.10,32,12,32,32,24,23.22
1,5,ALP-1,0,10,125000,4944597,37.50,36.05,"void scan_columns<float, AlpUnpacker<float, 1, 1, BitUnpackerStatefulBranchless<float, 1, 1, ALPFunctor<float, 1>, 1024>, StatefulALPExceptionPatcher<float, 1, 1>, AlpColumn<float>>, AlpColumn<float>, 1, 1>(T3, T3, T3, T3, T3, T1, bool *)","(64, 1, 1)","(62500, 1, 1)",74,20.00,7.52,20.06,4.99,4930967.33,68.00,4000000,65.10,32,12,32,32,24,23.07
2,5,GALP-32,0,10,125000,4497501,12.50,12.39,"void scan_columns<float, AlpUnpacker<float, 1, 32, BitUnpackerStatefulBranchless<float, 1, 32, ALPFunctor<float, 1>, 1024>, PrefetchAllALPExceptionPatcher<float, 1, 32>, AlpExtendedColumn<float>>, AlpExtendedColumn<float>, 1, 32>(T3, T3, T3, T3, T3, T1, bool *)","(64, 1, 1)","(62500, 1, 1)",255,12.52,9.28,12.62,3.25,4463538.85,38.29,4000000,195.31,32,4,32,32,8,7.93
3,5,GALP-1,0,10,125000,2621942,25,24.12,"void scan_columns<float, AlpUnpacker<float, 1, 1, BitUnpackerStatefulBranchless<float, 1, 1, ALPFunctor<float, 1>, 1024>, PrefetchAllALPExceptionPatcher<float, 1, 1>, AlpExtendedColumn<float>>, AlpExtendedColumn<float>, 1, 1>(T3, T3, T3, T3, T3, T1, bool *)","(64, 1, 1)","(62500, 1, 1)",110,22.13,15.94,22.18,6.09,2614440.84,74.63,4000000,97.66,32,8,32,32,16,15.44
4,5,ALP-32,1,10,125000,9687110,37.50,36.27,"void scan_columns<float, AlpUnpacker<float, 1, 32, BitUnpackerStatefulBranchless<float, 1, 32, ALPFunctor<float, 1>, 1024>, StatefulALPExceptionPatcher<float, 1, 32>, AlpColumn<float>>, AlpColumn<float>, 1, 32>(T3, T3, T3, T3, T3, T1, bool *)","(64, 1, 1)","(62500, 1, 1)",80,80.28,80.28,30.00,28.93,9652489.01,19.31,4000000,65.10,32,12,32,32,24,23.21
5,5,ALP-1,1,10,125000,4947418,37.50,36.05,"void scan_columns<float, AlpUnpacker<float, 1, 1, BitUnpackerStatefulBranchless<float, 1, 1, ALPFunctor<float, 1>, 1024>, StatefulALPExceptionPatcher<float, 1, 1>, AlpColumn<float>>, AlpColumn<float>, 1, 1>(T3, T3, T3, T3, T3, T1, bool *)","(64, 1, 1)","(62500, 1, 1)",74,20.01,7.51,20.07,4.98,4928229.70,68.03,4000000,65.10,32,12,32,32,24,23.07
6,5,GALP-32,1,10,125000,4461912,12.50,12.39,"void scan_columns<float, AlpUnpacker<float, 1, 32, BitUnpackerStatefulBranchless<float, 1, 32, ALPFunctor<float, 1>, 1024>, PrefetchAllALPExceptionPatcher<float, 1, 32>, AlpExtendedColumn<float>>, AlpExtendedColumn<float>, 1, 32>(T3, T3, T3, T3, T3, T1, bool *)","(64, 1, 1)","(62500, 1, 1)",255,12.66,9.41,12.80,3.28,4401899.28,38.70,4000000,195.31,32,4,32,32,8,7.93
7,5,GALP-1,1,10,125000,2622507,25,24.14,"void scan_columns<float, AlpUnpacker<float, 1, 1, BitUnpackerStatefulBranchless<float, 1, 1, ALPFunctor<float, 1>, 1024>, PrefetchAllALPExceptionPatcher<float, 1, 1>, AlpExtendedColumn<float>>, AlpExtendedColumn<float>, 1, 1>(T3, T3, T3, T3, T3, T1, bool *)","(64, 1, 1)","(62500, 1, 1)",110,22.14,15.93,22.18,6.11,2613736.14,74.69,4000000,97.66,32,8,32,32,16,15.45
8,5,ALP-32,2,10,125000,9778824,37.50,36.41,"void scan_columns<float, AlpUnpacker<float, 1, 32, BitUnpackerStatefulBranchless<float, 1, 32, ALPFunctor<float, 1>, 1024>, StatefulALPExceptionPatcher<float, 1, 32>, AlpColumn<float>>, AlpColumn<float>, 1, 32>(T3, T3, T3, T3, T3, T1, bool *)","(64, 1, 1)","(62500, 1, 1)",80,80.19,80.19,30.00,29.11,9777563.30,19.20,4000000,65.10,32,12,32,32,24,23.30
9,5,ALP-1,2,10,125000,5083265,37.50,36.07,"void scan_columns<float, AlpUnpacker<float, 1, 1, BitUnpackerStatefulBranchless<float, 1, 1, ALPFunctor<float, 1>, 1024>, StatefulALPExceptionPatcher<float, 1, 1>, AlpColumn<float>>, AlpColumn<float>, 1, 1>(T3, T3, T3, T3, T3, T1, bool *)","(64, 1, 1)","(62500, 1, 1)",74,19.45,9.79,19.51,5.59,5069846.83,66.24,4000000,65.10,32,12,32,32,24,23.09
10,5,GALP-32,2,10,125000,4640965,12.50,12.40,"void scan_columns<float, AlpUnpacker<float, 1, 32, BitUnpackerStatefulBranchless<float, 1, 32, ALPFunctor<float, 1>, 1024>, PrefetchAllALPExceptionPatcher<float, 1, 32>, AlpExtendedColumn<float>>, AlpExtendedColumn<float>, 1, 32>(T3, T3, T3, T3, T3, T1, bool *)","(64, 1, 1)","(62500, 1, 1)",255,12.27,11.60,12.32,4.04,4571440.62,37.51,4000000,195.31,32,4,32,32,8,7.93
11,5,GALP-1,2,10,125000,2646278,25,24.12,"void scan_columns<float, AlpUnpacker<float, 1, 1, BitUnpackerStatefulBranchless<float, 1, 1, ALPFunctor<float, 1>, 1024>, PrefetchAllALPExceptionPatcher<float, 1, 1>, AlpExtendedColumn<float>>, AlpExtendedColumn<float>, 1, 1>(T3, T3, T3, T3, T3, T1, bool *)","(64, 1, 1)","(62500, 1, 1)",110,21.93,20.20,21.98,7.62,2638362.38,73.96,4000000,97.66,32,8,32,32,16,15.44
12,5,ALP-32,3,10,125000,9902508,37.50,36.42,"void scan_columns<float, AlpUnpacker<float, 1, 32, BitUnpackerStatefulBranchless<float, 1, 32, ALPFunctor<float, 1>, 1024>, StatefulALPExceptionPatcher<float, 1, 32>, AlpColumn<float>>, AlpColumn<float>, 1, 32>(T3, T3, T3, T3, T3, T1, bool *)","(64, 1, 1)","(62500, 1, 1)",80,80.82,80.82,29.76,29.20,9851623.84,18.94,4000000,65.10,32,12,32,32,24,23.31
13,5,ALP-1,3,10,125000,5223707,37.50,36.10,"void scan_columns<float, AlpUnpacker<float, 1, 1, BitUnpackerStatefulBranchless<float, 1, 1, ALPFunctor<float, 1>, 1024>, StatefulALPExceptionPatcher<float, 1, 1>, AlpColumn<float>>, AlpColumn<float>, 1, 1>(T3, T3, T3, T3, T3, T1, bool *)","(64, 1, 1)","(62500, 1, 1)",74,18.92,11.96,18.99,6.32,5207007.67,64.54,4000000,65.10,32,12,32,32,24,23.10
14,5,GALP-32,3,10,125000,4739491,12.50,12.40,"void scan_columns<float, AlpUnpacker<float, 1, 32, BitUnpackerStatefulBranchless<float, 1, 32, ALPFunctor<float, 1>, 1024>, PrefetchAllALPExceptionPatcher<float, 1, 32>, AlpExtendedColumn<float>>, AlpExtendedColumn<float>, 1, 32>(T3, T3, T3, T3, T3, T1, bool *)","(64, 1, 1)","(62500, 1, 1)",255,13.66,13.66,11.91,4.83,4731726.31,36.40,4000000,195.31,32,4,32,32,8,7.93
15,5,GALP-1,3,10,125000,2676616,25,24.09,"void scan_columns<float, AlpUnpacker<float, 1, 1, BitUnpackerStatefulBranchless<float, 1, 1, ALPFunctor<float, 1>, 1024>, PrefetchAllALPExceptionPatcher<float, 1, 1>, AlpExtendedColumn<float>>, AlpExtendedColumn<float>, 1, 1>(T3, T3, T3, T3, T3, T1, bool *)","(64, 1, 1)","(62500, 1, 1)",110,24.35,24.35,21.73,9.10,2668186.42,73.13,4000000,97.66,32,8,32,32,16,15.42
16,5,ALP-32,4,10,125000,9925922,37.50,36.48,"void scan_columns<float, AlpUnpacker<float, 1, 32, BitUnpackerStatefulBranchless<float, 1, 32, ALPFunctor<float, 1>, 1024>, StatefulALPExceptionPatcher<float, 1, 32>, AlpColumn<float>>, AlpColumn<float>, 1, 32>(T3, T3, T3, T3, T3, T1, bool *)","(64, 1, 1)","(62500, 1, 1)",80,81.62,81.62,29.56,29.59,9927532.93,18.70,4000000,65.10,32,12,32,32,24,23.35
17,5,ALP-1,4,10,125000,5362525,37.50,36.12,"void scan_columns<float, AlpUnpacker<float, 1, 1, BitUnpackerStatefulBranchless<float, 1, 1, ALPFunctor<float, 1>, 1024>, StatefulALPExceptionPatcher<float, 1, 1>, AlpColumn<float>>, AlpColumn<float>, 1, 1>(T3, T3, T3, T3, T3, T1, bool *)","(64, 1, 1)","(62500, 1, 1)",74,18.44,13.99,18.49,6.96,5347035.09,62.96,4000000,65.10,32,12,32,32,24,23.12
18,5,GALP-32,4,10,125000,4836256,12.50,12.40,"void scan_columns<float, AlpUnpacker<float, 1, 32, BitUnpackerStatefulBranchless<float, 1, 32, ALPFunctor<float, 1>, 1024>, PrefetchAllALPExceptionPatcher<float, 1, 32>, AlpExtendedColumn<float>>, AlpExtendedColumn<float>, 1, 32>(T3, T3, T3, T3, T3, T1, bool *)","(64, 1, 1)","(62500, 1, 1)",255,15.82,15.82,11.70,5.58,4815653.12,35.39,4000000,195.31,32,4,32,32,8,7.93
19,5,GALP-1,4,10,125000,2710360,25,24.06,"void scan_columns<float, AlpUnpacker<float, 1, 1, BitUnpackerStatefulBranchless<float, 1, 1, ALPFunctor<float, 1>, 1024>, PrefetchAllALPExceptionPatcher<float, 1, 1>, AlpExtendedColumn<float>>, AlpExtendedColumn<float>, 1, 1>(T3, T3, T3, T3, T3, T1, bool *)","(64, 1, 1)","(62500, 1, 1)",110,28.38,28.38,21.45,10.57,2702270.96,72.23,4000000,97.66,32,8,32,32,16,15.40
20,5,ALP-32,5,10,125000,10119327,37.50,36.52,"void scan_columns<float, AlpUnpacker<float, 1, 32, BitUnpackerStatefulBranchless<float, 1, 32, ALPFunctor<float, 1>, 1024>, StatefulALPExceptionPatcher<float, 1, 32>, AlpColumn<float>>, AlpColumn<float>, 1, 32>(T3, T3, T3, T3, T3, T1, bool *)","(64, 1, 1)","(62500, 1, 1)",80,81.83,81.83,29.51,29.47,10025604.62,18.57,4000000,65.10,32,12,32,32,24,23.37
21,5,ALP-1,5,10,125000,5507102,37.50,36.13,"void scan_columns<float, AlpUnpacker<float, 1, 1, BitUnpackerStatefulBranchless<float, 1, 1, ALPFunctor<float, 1>, 1024>, StatefulALPExceptionPatcher<float, 1, 1>, AlpColumn<float>>, AlpColumn<float>, 1, 1>(T3, T3, T3, T3, T3, T1, bool *)","(64, 1, 1)","(62500, 1, 1)",74,17.99,15.85,18.00,7.63,5492496.81,61.50,4000000,65.10,32,12,32,32,24,23.12
22,5,GALP-32,5,10,125000,4980811,12.50,12.40,"void scan_columns<float, AlpUnpacker<float, 1, 32, BitUnpackerStatefulBranchless<float, 1, 32, ALPFunctor<float, 1>, 1024>, PrefetchAllALPExceptionPatcher<float, 1, 32>, AlpExtendedColumn<float>>, AlpExtendedColumn<float>, 1, 32>(T3, T3, T3, T3, T3, T1, bool *)","(64, 1, 1)","(62500, 1, 1)",255,17.65,17.65,11.32,6.25,4977469.72,34.63,4000000,195.31,32,4,32,32,8,7.93
23,5,GALP-1,5,10,125000,2743364,25,24.04,"void scan_columns<float, AlpUnpacker<float, 1, 1, BitUnpackerStatefulBranchless<float, 1, 1, ALPFunctor<float, 1>, 1024>, PrefetchAllALPExceptionPatcher<float, 1, 1>, AlpExtendedColumn<float>>, AlpExtendedColumn<float>, 1, 1>(T3, T3, T3, T3, T3, T1, bool *)","(64, 1, 1)","(62500, 1, 1)",110,32.32,32.32,21.17,11.99,2737857.12,71.30,4000000,97.66,32,8,32,32,16,15.39
24,5,ALP-32,6,10,125000,10203276,37.50,36.54,"void scan_columns<float, AlpUnpacker<float, 1, 32, BitUnpackerStatefulBranchless<float, 1, 32, ALPFunctor<float, 1>, 1024>, StatefulALPExceptionPatcher<float, 1, 32>, AlpColumn<float>>, AlpColumn<float>, 1, 32>(T3, T3, T3, T3, T3, T1, bool *)","(64, 1, 1)","(62500, 1, 1)",80,82.03,82.03,29.41,29.65,10143110.12,18.41,4000000,65.10,32,12,32,32,24,23.39
25,5,ALP-1,6,10,125000,5654165,37.50,36.15,"void scan_columns<float, AlpUnpacker<float, 1, 1, BitUnpackerStatefulBranchless<float, 1, 1, ALPFunctor<float, 1>, 1024>, StatefulALPExceptionPatcher<float, 1, 1>, AlpColumn<float>>, AlpColumn<float>, 1, 1>(T3, T3, T3, T3, T3, T1, bool *)","(64, 1, 1)","(62500, 1, 1)",74,17.62,17.62,17.54,8.21,5637917.50,59.90,4000000,65.10,32,12,32,32,24,23.14
26,5,GALP-32,6,10,125000,5080091,12.50,12.39,"void scan_columns<float, AlpUnpacker<float, 1, 32, BitUnpackerStatefulBranchless<float, 1, 32, ALPFunctor<float, 1>, 1024>, PrefetchAllALPExceptionPatcher<float, 1, 32>, AlpExtendedColumn<float>>, AlpExtendedColumn<float>, 1, 32>(T3, T3, T3, T3, T3, T1, bool *)","(64, 1, 1)","(62500, 1, 1)",255,19.81,19.81,11.22,6.95,5019371.12,34.07,4000000,195.31,32,4,32,32,8,7.93
27,5,GALP-1,6,10,125000,2779328,25,24.10,"void scan_columns<float, AlpUnpacker<float, 1, 1, BitUnpackerStatefulBranchless<float, 1, 1, ALPFunctor<float, 1>, 1024>, PrefetchAllALPExceptionPatcher<float, 1, 1>, AlpExtendedColumn<float>>, AlpExtendedColumn<float>, 1, 1>(T3, T3, T3, T3, T3, T1, bool *)","(64, 1, 1)","(62500, 1, 1)",110,36.16,36.16,20.91,13.36,2772433.16,70.40,4000000,97.66,32,8,32,32,16,15.42
28,5,ALP-32,7,10,125000,10319040,37.50,36.54,"void scan_columns<float, AlpUnpacker<float, 1, 32, BitUnpackerStatefulBranchless<float, 1, 32, ALPFunctor<float, 1>, 1024>, StatefulALPExceptionPatcher<float, 1, 32>, AlpColumn<float>>, AlpColumn<float>, 1, 32>(T3, T3, T3, T3, T3, T1, bool *)","(64, 1, 1)","(62500, 1, 1)",80,82.04,82.04,29.22,29.76,10307608.40,18.18,4000000,65.10,32,12,32,32,24,23.39
29,5,ALP-1,7,10,125000,5805769,37.50,36.16,"void scan_columns<float, AlpUnpacker<float, 1, 1, BitUnpackerStatefulBranchless<float, 1, 1, ALPFunctor<float, 1>, 1024>, StatefulALPExceptionPatcher<float, 1, 1>, AlpColumn<float>>, AlpColumn<float>, 1, 1>(T3, T3, T3, T3, T3, T1, bool *)","(64, 1, 1)","(62500, 1, 1)",74,19.25,19.25,17.07,8.80,5791843.09,58.33,4000000,65.10,32,12,32,32,24,23.14
30,5,GALP-32,7,10,125000,5179911,12.50,12.39,"void scan_columns<float, AlpUnpacker<float, 1, 32, BitUnpackerStatefulBranchless<float, 1, 32, ALPFunctor<float, 1>, 1024>, PrefetchAllALPExceptionPatcher<float, 1, 32>, AlpExtendedColumn<float>>, AlpExtendedColumn<float>, 1, 32>(T3, T3, T3, T3, T3, T1, bool *)","(64, 1, 1)","(62500, 1, 1)",255,21.63,21.63,10.98,7.61,5132024.78,33.23,4000000,195.31,32,4,32,32,8,7.93
31,5,GALP-1,7,10,125000,2827276,25,24.05,"void scan_columns<float, AlpUnpacker<float, 1, 1, BitUnpackerStatefulBranchless<float, 1, 1, ALPFunctor<float, 1>, 1024>, PrefetchAllALPExceptionPatcher<float, 1, 1>, AlpExtendedColumn<float>>, AlpExtendedColumn<float>, 1, 1>(T3, T3, T3, T3, T3, T1, bool *)","(64, 1, 1)","(62500, 1, 1)",110,39.78,39.78,20.57,14.67,2818108.59,69.21,4000000,97.66,32,8,32,32,16,15.39
32,5,ALP-32,8,10,125000,10409017,37.50,36.56,"void scan_columns<float, AlpUnpacker<float, 1, 32, BitUnpackerStatefulBranchless<float, 1, 32, ALPFunctor<float, 1>, 1024>, StatefulALPExceptionPatcher<float, 1, 32>, AlpColumn<float>>, AlpColumn<float>, 1, 32>(T3, T3, T3, T3, T3, T1, bool *)","(64, 1, 1)","(62500, 1, 1)",80,82.28,82.28,29.06,29.93,10431604.57,17.98,4000000,65.10,32,12,32,32,24,23.40
33,5,ALP-1,8,10,125000,5968946,37.50,36.18,"void scan_columns<float, AlpUnpacker<float, 1, 1, BitUnpackerStatefulBranchless<float, 1, 1, ALPFunctor<float, 1>, 1024>, StatefulALPExceptionPatcher<float, 1, 1>, AlpColumn<float>>, AlpColumn<float>, 1, 1>(T3, T3, T3, T3, T3, T1, bool *)","(64, 1, 1)","(62500, 1, 1)",74,20.74,20.74,16.61,9.41,5952232.42,56.86,4000000,65.10,32,12,32,32,24,23.15
34,5,GALP-32,8,10,125000,5235840,12.50,12.39,"void scan_columns<float, AlpUnpacker<float, 1, 32, BitUnpackerStatefulBranchless<float, 1, 32, ALPFunctor<float, 1>, 1024>, PrefetchAllALPExceptionPatcher<float, 1, 32>, AlpExtendedColumn<float>>, AlpExtendedColumn<float>, 1, 32>(T3, T3, T3, T3, T3, T1, bool *)","(64, 1, 1)","(62500, 1, 1)",255,23.64,23.64,10.85,8.31,5190070.78,33.06,4000000,195.31,32,4,32,32,8,7.93
35,5,GALP-1,8,10,125000,2877067,25,24.03,"void scan_columns<float, AlpUnpacker<float, 1, 1, BitUnpackerStatefulBranchless<float, 1, 1, ALPFunctor<float, 1>, 1024>, PrefetchAllALPExceptionPatcher<float, 1, 1>, AlpExtendedColumn<float>>, AlpExtendedColumn<float>, 1, 1>(T3, T3, T3, T3, T3, T1, bool *)","(64, 1, 1)","(62500, 1, 1)",110,43.22,43.22,20.21,15.93,2868516.16,68.05,4000000,97.66,32,8,32,32,16,15.38
0,6,ALP-32,0,10,125000,11648282,37.50,36.44,"void scan_columns<float, AlpUnpacker<float, 1, 32, BitUnpackerStatefulBranchless<float, 1, 32, ALPFunctor<float, 1>, 1024>, StatefulALPExceptionPatcher<float, 1, 32>, AlpColumn<float>>, AlpColumn<float>, 1, 32>(T3, T3, T3, T3, T3, T3, T1, bool *)","(64, 1, 1)","(62500, 1, 1)",80,80.49,80.49,29.97,29.06,11619636.30,19.26,4000000,65.10,32,12,32,32,24,23.32
1,6,ALP-1,0,10,125000,6759278,31.25,28.90,"void scan_columns<float, AlpUnpacker<float, 1, 1, BitUnpackerStatefulBranchless<float, 1, 1, ALPFunctor<float, 1>, 1024>, StatefulALPExceptionPatcher<float, 1, 1>, AlpColumn<float>>, AlpColumn<float>, 1, 1>(T3, T3, T3, T3, T3, T3, T1, bool *)","(64, 1, 1)","(62500, 1, 1)",87,17.56,6.53,17.61,3.84,6733822.54,59.96,4000000,78.12,32,10,32,32,20,18.50
2,6,GALP-32,0,10,125000,5581242,12.50,12.41,"void scan_columns<float, AlpUnpacker<float, 1, 32, BitUnpackerStatefulBranchless<float, 1, 32, ALPFunctor<float, 1>, 1024>, PrefetchAllALPExceptionPatcher<float, 1, 32>, AlpExtendedColumn<float>>, AlpExtendedColumn<float>, 1, 32>(T3, T3, T3, T3, T3, T3, T1, bool *)","(64, 1, 1)","(62500, 1, 1)",255,12.13,8.96,12.17,3.14,5548516.10,37.07,4000000,195.31,32,4,32,32,8,7.95
3,6,GALP-1,0,10,125000,3275840,25,24.07,"void scan_columns<float, AlpUnpacker<float, 1, 1, BitUnpackerStatefulBranchless<float, 1, 1, ALPFunctor<float, 1>, 1024>, PrefetchAllALPExceptionPatcher<float, 1, 1>, AlpExtendedColumn<float>>, AlpExtendedColumn<float>, 1, 1>(T3, T3, T3, T3, T3, T3, T1, bool *)","(64, 1, 1)","(62500, 1, 1)",128,21.21,15.29,21.26,5.98,3267533.25,75.24,4000000,97.66,32,8,32,32,16,15.40
4,6,ALP-32,1,10,125000,11654734,37.50,36.42,"void scan_columns<float, AlpUnpacker<float, 1, 32, BitUnpackerStatefulBranchless<float, 1, 32, ALPFunctor<float, 1>, 1024>, StatefulALPExceptionPatcher<float, 1, 32>, AlpColumn<float>>, AlpColumn<float>, 1, 32>(T3, T3, T3, T3, T3, T3, T1, bool *)","(64, 1, 1)","(62500, 1, 1)",80,80.31,80.31,30.03,29.04,11645336.15,19.30,4000000,65.10,32,12,32,32,24,23.31
